# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5610.12 12.5644 21.7622 20.5176
2000 5602.14 12.5585 21.7519 20.5079
3000 5612.63 12.5663 21.7654 20.5206
4000 5606.09 12.5614 21.757 20.5127
5000 5601.11 12.5577 21.7505 20.5066
6000 5607.71 12.5626 21.7591 20.5147
7000 5603.99 12.5598 21.7543 20.5101
8000 5601.84 12.5582 21.7515 20.5075
9000 5608.07 12.5629 21.7595 20.5151
10000 5604.24 12.56 21.7546 20.5104
11000 5608.23 12.563 21.7598 20.5153
12000 5599.25 12.5563 21.7481 20.5043
13000 5605.08 12.5606 21.7557 20.5114
14000 5607.62 12.5625 21.7589 20.5145
15000 5604.04 12.5599 21.7543 20.5102
16000 5601.6 12.558 21.7512 20.5072
17000 5603.7 12.5596 21.7539 20.5098
18000 5605.79 12.5612 21.7566 20.5123
19000 5606.87 12.562 21.758 20.5136
20000 5608.8 12.5634 21.7605 20.516
21000 5605.43 12.5609 21.7561 20.5119
22000 5607.46 12.5624 21.7587 20.5143
23000 5604.05 12.5599 21.7544 20.5102
24000 5605.39 12.5609 21.7561 20.5118
25000 5604.63 12.5603 21.7551 20.5109
26000 5596.82 12.5545 21.745 20.5014
27000 5600.63 12.5573 21.7499 20.506
28000 5601.83 12.5582 21.7514 20.5075
29000 5604.54 12.5602 21.755 20.5108
30000 5605.3 12.5608 21.756 20.5117
31000 5601.75 12.5582 21.7514 20.5074
32000 5595.86 12.5537 21.7437 20.5002
33000 5598.65 12.5558 21.7473 20.5036
34000 5604.47 12.5602 21.7549 20.5107
35000 5606.33 12.5616 21.7573 20.513
36000 5603.02 12.5591 21.753 20.5089
37000 5594.79 12.553 21.7424 20.4989
38000 5604.3 12.5601 21.7547 20.5105
39000 5587.68 12.5476 21.7331 20.4902
40000 5589.48 12.549 21.7355 20.4924
41000 5577.63 12.5401 21.7201 20.4779
42000 5589.08 12.5487 21.7349 20.4919
43000 5590.16 12.5495 21.7364 20.4932
44000 5591.08 12.5502 21.7375 20.4943
45000 5592.25 12.5511 21.7391 20.4958
46000 5589.79 12.5492 21.7359 20.4928
47000 5590.91 12.5501 21.7373 20.4942
48000 5589.26 12.5488 21.7352 20.4921
49000 5595.56 12.5535 21.7433 20.4998
50000 5597.14 12.5547 21.7454 20.5018
