# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11079.1 22.293 22.293 22.293
2000 11063.3 22.2823 22.2823 22.2823
3000 11080.5 22.2939 22.2939 22.2939
4000 11073 22.2889 22.2889 22.2889
5000 11086.7 22.2981 22.2981 22.2981
6000 11074.4 22.2898 22.2898 22.2898
7000 11090.4 22.3006 22.3006 22.3006
8000 11065.1 22.2836 22.2836 22.2836
9000 11076.1 22.2909 22.2909 22.2909
10000 11079 22.2928 22.2928 22.2928
11000 11083.9 22.2962 22.2962 22.2962
12000 11073.4 22.2891 22.2891 22.2891
13000 11066.8 22.2847 22.2847 22.2847
14000 11084.4 22.2965 22.2965 22.2965
15000 11075.5 22.2906 22.2906 22.2906
16000 11089.5 22.3 22.3 22.3
17000 11092.1 22.3017 22.3017 22.3017
18000 11084.5 22.2966 22.2966 22.2966
19000 11092.1 22.3017 22.3017 22.3017
20000 11082.5 22.2952 22.2952 22.2952
21000 11077.7 22.292 22.292 22.292
22000 11094 22.303 22.303 22.303
23000 11079.8 22.2934 22.2934 22.2934
24000 11090.4 22.3005 22.3005 22.3005
25000 11089.2 22.2997 22.2997 22.2997
26000 11084.1 22.2963 22.2963 22.2963
27000 11086 22.2976 22.2976 22.2976
28000 11082.8 22.2955 22.2955 22.2955
29000 11085.4 22.2972 22.2972 22.2972
30000 11079.8 22.2935 22.2935 22.2935
31000 11090.9 22.3009 22.3009 22.3009
32000 11081.1 22.2943 22.2943 22.2943
33000 11075.4 22.2905 22.2905 22.2905
34000 11076.9 22.2915 22.2915 22.2915
35000 11079.2 22.2931 22.2931 22.2931
36000 11076.9 22.2915 22.2915 22.2915
37000 11081.1 22.2943 22.2943 22.2943
38000 11074.9 22.2902 22.2902 22.2902
39000 11082.3 22.2951 22.2951 22.2951
40000 11080.4 22.2938 22.2938 22.2938
41000 11076.4 22.2911 22.2911 22.2911
42000 11076 22.2908 22.2908 22.2908
43000 11073 22.2889 22.2889 22.2889
44000 11090.1 22.3004 22.3004 22.3004
45000 11088.6 22.2993 22.2993 22.2993
46000 11088.8 22.2994 22.2994 22.2994
47000 11083.8 22.2961 22.2961 22.2961
48000 11089.3 22.2998 22.2998 22.2998
49000 11077.1 22.2916 22.2916 22.2916
50000 11073.7 22.2893 22.2893 22.2893
