# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5663.21 12.6039 21.8306 20.5821
2000 5654.6 12.5975 21.8195 20.5716
3000 5651.85 12.5955 21.816 20.5683
4000 5658.57 12.6005 21.8246 20.5765
5000 5658.46 12.6004 21.8245 20.5763
6000 5664.54 12.6049 21.8323 20.5837
7000 5667.12 12.6068 21.8356 20.5868
8000 5650.77 12.5947 21.8146 20.567
9000 5657.94 12.6 21.8239 20.5757
10000 5651.64 12.5953 21.8157 20.568
11000 5659.57 12.6012 21.8259 20.5777
12000 5654.83 12.5977 21.8198 20.5719
13000 5662.95 12.6037 21.8303 20.5818
14000 5660.07 12.6016 21.8266 20.5783
15000 5675.1 12.6127 21.8458 20.5965
16000 5657.03 12.5993 21.8227 20.5746
17000 5658.09 12.6001 21.824 20.5759
18000 5661.81 12.6029 21.8288 20.5804
19000 5662.84 12.6036 21.8301 20.5816
20000 5654.15 12.5972 21.819 20.5711
21000 5661.15 12.6024 21.828 20.5796
22000 5646.52 12.5915 21.8092 20.5619
23000 5656.84 12.5992 21.8224 20.5744
24000 5648.82 12.5932 21.8121 20.5646
25000 5655.73 12.5984 21.821 20.573
26000 5658.55 12.6005 21.8246 20.5765
27000 5643.49 12.5893 21.8052 20.5582
28000 5662.37 12.6033 21.8295 20.5811
29000 5649.01 12.5934 21.8124 20.5649
30000 5636.76 12.5843 21.7966 20.55
31000 5642.1 12.5882 21.8034 20.5565
32000 5646.37 12.5914 21.809 20.5617
33000 5646.71 12.5917 21.8094 20.5621
34000 5640.57 12.5871 21.8015 20.5546
35000 5643.26 12.5891 21.8049 20.5579
36000 5649.53 12.5938 21.813 20.5655
37000 5642.07 12.5882 21.8034 20.5564
38000 5642.28 12.5884 21.8037 20.5567
39000 5647.66 12.5924 21.8106 20.5632
40000 5646.06 12.5912 21.8085 20.5613
41000 5650.17 12.5942 21.8138 20.5663
42000 5638.26 12.5854 21.7985 20.5518
43000 5647.7 12.5924 21.8107 20.5633
44000 5647.68 12.5924 21.8106 20.5633
45000 5626.53 12.5766 21.7834 20.5376
46000 5628.72 12.5783 21.7862 20.5402
47000 5641.62 12.5878 21.8028 20.5559
48000 5634.37 12.5825 21.7935 20.5471
49000 5628.92 12.5784 21.7865 20.5405
50000 5628.11 12.5778 21.7854 20.5395
