# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5606.58 12.5618 21.7576 20.5133
2000 5615.82 12.5687 21.7696 20.5245
3000 5607.49 12.5625 21.7588 20.5144
4000 5605.74 12.5611 21.7565 20.5123
5000 5600.41 12.5572 21.7496 20.5058
6000 5600.07 12.5569 21.7492 20.5053
7000 5602.48 12.5587 21.7523 20.5083
8000 5601.78 12.5582 21.7514 20.5074
9000 5602.55 12.5588 21.7524 20.5084
10000 5602.51 12.5587 21.7524 20.5083
11000 5600.67 12.5574 21.75 20.5061
12000 5599.53 12.5565 21.7485 20.5047
13000 5602.08 12.5584 21.7518 20.5078
14000 5602.27 12.5586 21.7521 20.508
15000 5601.51 12.558 21.7511 20.5071
16000 5599.15 12.5562 21.748 20.5042
17000 5599.9 12.5568 21.749 20.5051
18000 5600.28 12.5571 21.7495 20.5056
19000 5602.61 12.5588 21.7525 20.5084
20000 5605.39 12.5609 21.7561 20.5118
21000 5603.82 12.5597 21.7541 20.5099
22000 5604.35 12.5601 21.7547 20.5106
23000 5607.07 12.5621 21.7583 20.5139
24000 5604.01 12.5598 21.7543 20.5101
25000 5603.69 12.5596 21.7539 20.5098
26000 5605.07 12.5606 21.7557 20.5115
27000 5605.46 12.5609 21.7562 20.5119
28000 5605.88 12.5613 21.7567 20.5124
29000 5606.21 12.5615 21.7571 20.5128
30000 5605.7 12.5611 21.7565 20.5122
31000 5607.06 12.5621 21.7582 20.5139
32000 5604.95 12.5606 21.7555 20.5113
33000 5603.94 12.5598 21.7542 20.5101
34000 5607.2 12.5622 21.7584 20.514
35000 5605.03 12.5606 21.7556 20.5114
36000 5604.37 12.5601 21.7548 20.5106
37000 5606.4 12.5616 21.7574 20.5131
38000 5604.91 12.5605 21.7555 20.5113
39000 5607.49 12.5625 21.7588 20.5144
40000 5605.83 12.5612 21.7566 20.5124
41000 5605.35 12.5609 21.756 20.5118
42000 5606.16 12.5615 21.7571 20.5128
43000 5608.43 12.5632 21.76 20.5155
44000 5606.55 12.5618 21.7576 20.5133
45000 5607.14 12.5622 21.7584 20.514
46000 5605.72 12.5611 21.7565 20.5122
47000 5607.66 12.5626 21.759 20.5146
48000 5605 12.5606 21.7556 20.5114
49000 5605.83 12.5612 21.7567 20.5124
50000 5606.26 12.5615 21.7572 20.5129
