# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.99741
2000 -3.99788
3000 -3.99804
4000 -3.99778
5000 -3.99781
6000 -3.99778
7000 -3.99795
8000 -3.99758
9000 -3.99768
10000 -3.99774
11000 -3.99784
12000 -3.99782
13000 -3.99793
14000 -3.99783
15000 -3.99764
16000 -3.99713
17000 -3.99778
18000 -3.99742
19000 -3.99754
20000 -3.99735
21000 -3.9977
22000 -3.99769
23000 -3.99785
24000 -3.99766
25000 -3.9976
26000 -3.99749
27000 -3.99766
28000 -3.99747
29000 -3.99756
30000 -3.99725
31000 -3.9976
32000 -3.99737
33000 -3.99776
34000 -3.9981
35000 -3.99798
36000 -3.9978
37000 -3.99789
38000 -3.99746
39000 -3.99783
40000 -3.99748
41000 -3.99758
42000 -3.99768
43000 -3.9979
44000 -3.99789
45000 -3.9978
46000 -3.99795
47000 -3.99801
48000 -3.99776
49000 -3.99806
50000 -3.99798
