# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.94043
2000 -3.94351
3000 -3.93998
4000 -3.93986
5000 -3.94415
6000 -3.94285
7000 -3.94144
8000 -3.94256
9000 -3.94017
10000 -3.94181
11000 -3.94281
12000 -3.94293
13000 -3.94228
14000 -3.94461
15000 -3.94258
16000 -3.94434
17000 -3.9434
18000 -3.94346
19000 -3.94462
20000 -3.94462
21000 -3.94473
22000 -3.94387
23000 -3.9435
24000 -3.94535
25000 -3.94553
26000 -3.94454
27000 -3.94586
28000 -3.94385
29000 -3.9447
30000 -3.94664
31000 -3.94694
32000 -3.94626
33000 -3.9444
34000 -3.94539
35000 -3.94578
36000 -3.94686
37000 -3.94791
38000 -3.94818
39000 -3.94779
40000 -3.94604
41000 -3.94596
42000 -3.9458
43000 -3.94753
44000 -3.94676
45000 -3.94606
46000 -3.94861
47000 -3.94661
48000 -3.94911
49000 -3.94858
50000 -3.94706
