# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 10895 22.1688 22.1688 22.1688
2000 10894.6 22.1685 22.1685 22.1685
3000 10895 22.1688 22.1688 22.1688
4000 10896.1 22.1695 22.1695 22.1695
5000 10892.7 22.1672 22.1672 22.1672
6000 10894.2 22.1683 22.1683 22.1683
7000 10891.9 22.1667 22.1667 22.1667
8000 10902.1 22.1737 22.1737 22.1737
9000 10889.8 22.1653 22.1653 22.1653
10000 10903.5 22.1746 22.1746 22.1746
11000 10900.5 22.1725 22.1725 22.1725
12000 10893.5 22.1678 22.1678 22.1678
13000 10885.1 22.1621 22.1621 22.1621
14000 10894.9 22.1687 22.1687 22.1687
15000 10894.3 22.1683 22.1683 22.1683
16000 10884.5 22.1617 22.1617 22.1617
17000 10888.7 22.1645 22.1645 22.1645
18000 10884.3 22.1616 22.1616 22.1616
19000 10883.6 22.1611 22.1611 22.1611
20000 10889.8 22.1653 22.1653 22.1653
21000 10871.7 22.153 22.153 22.153
22000 10867.3 22.15 22.15 22.15
23000 10881.7 22.1598 22.1598 22.1598
24000 10881.8 22.1598 22.1598 22.1598
25000 10865.7 22.1489 22.1489 22.1489
26000 10871.8 22.153 22.153 22.153
27000 10871.6 22.1529 22.1529 22.1529
28000 10871.4 22.1528 22.1528 22.1528
29000 10875.1 22.1553 22.1553 22.1553
30000 10875.3 22.1554 22.1554 22.1554
31000 10868.4 22.1507 22.1507 22.1507
32000 10866.7 22.1496 22.1496 22.1496
33000 10878.2 22.1574 22.1574 22.1574
34000 10870.2 22.152 22.152 22.152
35000 10863.8 22.1476 22.1476 22.1476
36000 10868.4 22.1507 22.1507 22.1507
37000 10869.5 22.1515 22.1515 22.1515
38000 10871.9 22.1531 22.1531 22.1531
39000 10869.8 22.1517 22.1517 22.1517
40000 10867.8 22.1504 22.1504 22.1504
41000 10879.8 22.1585 22.1585 22.1585
42000 10870.5 22.1522 22.1522 22.1522
43000 10873.4 22.1542 22.1542 22.1542
44000 10881.9 22.1599 22.1599 22.1599
45000 10871 22.1525 22.1525 22.1525
46000 10868.2 22.1506 22.1506 22.1506
47000 10861.5 22.146 22.146 22.146
48000 10866 22.1491 22.1491 22.1491
49000 10875.2 22.1554 22.1554 22.1554
50000 10864.4 22.148 22.148 22.148
