# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5594.88 12.553 21.7425 20.499
2000 5594.8 12.553 21.7424 20.4989
3000 5592.51 12.5513 21.7394 20.4961
4000 5592.15 12.551 21.7389 20.4957
5000 5595.05 12.5532 21.7427 20.4992
6000 5596.16 12.554 21.7441 20.5006
7000 5596.42 12.5542 21.7445 20.5009
8000 5597.46 12.555 21.7458 20.5022
9000 5595.58 12.5536 21.7434 20.4999
10000 5600.47 12.5572 21.7497 20.5058
11000 5600.67 12.5574 21.75 20.5061
12000 5599.08 12.5562 21.7479 20.5041
13000 5600.18 12.557 21.7494 20.5055
14000 5598.17 12.5555 21.7467 20.503
15000 5598.88 12.556 21.7477 20.5039
16000 5597.85 12.5552 21.7463 20.5026
17000 5597.16 12.5547 21.7454 20.5018
18000 5599.6 12.5566 21.7486 20.5048
19000 5599.8 12.5567 21.7489 20.505
20000 5597.59 12.5551 21.746 20.5023
21000 5599.84 12.5567 21.7489 20.5051
22000 5598.06 12.5554 21.7466 20.5029
23000 5596.51 12.5542 21.7446 20.501
24000 5597.48 12.555 21.7459 20.5022
25000 5596.51 12.5542 21.7446 20.501
26000 5593.72 12.5522 21.741 20.4976
27000 5597.13 12.5547 21.7454 20.5018
28000 5598.01 12.5554 21.7465 20.5028
29000 5598.77 12.5559 21.7475 20.5038
30000 5597.63 12.5551 21.746 20.5024
31000 5596.44 12.5542 21.7445 20.5009
32000 5595.9 12.5538 21.7438 20.5003
33000 5593.62 12.5521 21.7409 20.4975
34000 5595.13 12.5532 21.7428 20.4993
35000 5594.5 12.5527 21.742 20.4985
36000 5598.09 12.5554 21.7466 20.5029
37000 5596.04 12.5539 21.744 20.5004
38000 5603.56 12.5595 21.7537 20.5096
39000 5595.99 12.5539 21.7439 20.5004
40000 5604.4 12.5601 21.7548 20.5106
41000 5599 12.5561 21.7478 20.504
42000 5598.67 12.5559 21.7474 20.5036
43000 5597.68 12.5551 21.7461 20.5024
44000 5598.88 12.556 21.7477 20.5039
45000 5597.68 12.5551 21.7461 20.5024
46000 5597.45 12.5549 21.7458 20.5021
47000 5596.12 12.554 21.7441 20.5005
48000 5598.88 12.556 21.7477 20.5039
49000 5593.67 12.5521 21.7409 20.4975
50000 5596.26 12.5541 21.7443 20.5007
