# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.9946
2000 -3.99429
3000 -3.99414
4000 -3.99566
5000 -3.99487
6000 -3.99488
7000 -3.99411
8000 -3.9943
9000 -3.9935
10000 -3.99469
11000 -3.9948
12000 -3.99379
13000 -3.99545
14000 -3.99476
15000 -3.99508
16000 -3.99573
17000 -3.99631
18000 -3.99576
19000 -3.99573
20000 -3.99411
21000 -3.99583
22000 -3.99739
23000 -3.99639
24000 -3.99515
25000 -3.99715
26000 -3.99632
27000 -3.99656
28000 -3.9968
29000 -3.99654
30000 -3.99688
31000 -3.99716
32000 -3.99719
33000 -3.9965
34000 -3.99659
35000 -3.99778
36000 -3.99676
37000 -3.99674
38000 -3.99583
39000 -3.99671
40000 -3.99688
41000 -3.99621
42000 -3.99718
43000 -3.99716
44000 -3.9964
45000 -3.99592
46000 -3.99608
47000 -3.99734
48000 -3.99624
49000 -3.99639
50000 -3.99683
