# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.89542
2000 -3.8956
3000 -3.89665
4000 -3.90041
5000 -3.90555
6000 -3.90617
7000 -3.90729
8000 -3.9074
9000 -3.90881
10000 -3.91161
11000 -3.91141
12000 -3.91152
13000 -3.91156
14000 -3.91133
15000 -3.9113
16000 -3.91218
17000 -3.91253
18000 -3.91261
19000 -3.91259
20000 -3.91272
21000 -3.9129
22000 -3.91279
23000 -3.91279
24000 -3.91258
25000 -3.91251
26000 -3.91269
27000 -3.91263
28000 -3.91237
29000 -3.91275
30000 -3.91294
31000 -3.91261
32000 -3.91256
33000 -3.91288
34000 -3.91263
35000 -3.91275
36000 -3.91233
37000 -3.91264
38000 -3.91263
39000 -3.91296
40000 -3.91274
41000 -3.91275
42000 -3.91269
43000 -3.91301
44000 -3.91285
45000 -3.9128
46000 -3.91271
47000 -3.91281
48000 -3.91272
49000 -3.91262
50000 -3.91283
