# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11617.2 22.6482 22.6482 22.6482
2000 11614.9 22.6467 22.6467 22.6467
3000 11605.5 22.6405 22.6405 22.6405
4000 11607.2 22.6416 22.6416 22.6416
5000 11616.8 22.6479 22.6479 22.6479
6000 11608.5 22.6425 22.6425 22.6425
7000 11601.9 22.6382 22.6382 22.6382
8000 11616.6 22.6478 22.6478 22.6478
9000 11614.6 22.6465 22.6465 22.6465
10000 11609.9 22.6435 22.6435 22.6435
11000 11603.8 22.6395 22.6395 22.6395
12000 11600.3 22.6372 22.6372 22.6372
13000 11602.4 22.6385 22.6385 22.6385
14000 11595.1 22.6338 22.6338 22.6338
15000 11598.5 22.6361 22.6361 22.6361
16000 11604.2 22.6397 22.6397 22.6397
17000 11609.9 22.6434 22.6434 22.6434
18000 11593.2 22.6326 22.6326 22.6326
19000 11597.8 22.6356 22.6356 22.6356
20000 11593.5 22.6328 22.6328 22.6328
21000 11612.4 22.6451 22.6451 22.6451
22000 11603.5 22.6393 22.6393 22.6393
23000 11615.2 22.6468 22.6468 22.6468
24000 11620.8 22.6505 22.6505 22.6505
25000 11617.4 22.6483 22.6483 22.6483
26000 11610.7 22.6439 22.6439 22.6439
27000 11596 22.6344 22.6344 22.6344
28000 11604 22.6396 22.6396 22.6396
29000 11597 22.6351 22.6351 22.6351
30000 11596.1 22.6344 22.6344 22.6344
31000 11592.1 22.6319 22.6319 22.6319
32000 11611.4 22.6444 22.6444 22.6444
33000 11606.9 22.6415 22.6415 22.6415
34000 11607.3 22.6417 22.6417 22.6417
35000 11602.4 22.6386 22.6386 22.6386
36000 11606.4 22.6412 22.6412 22.6412
37000 11599.4 22.6366 22.6366 22.6366
38000 11605.6 22.6406 22.6406 22.6406
39000 11601 22.6376 22.6376 22.6376
40000 11613.2 22.6456 22.6456 22.6456
41000 11607.6 22.642 22.642 22.642
42000 11612.2 22.6449 22.6449 22.6449
43000 11606.9 22.6415 22.6415 22.6415
44000 11616.1 22.6475 22.6475 22.6475
45000 11608.2 22.6424 22.6424 22.6424
46000 11618.2 22.6488 22.6488 22.6488
47000 11618.9 22.6493 22.6493 22.6493
48000 11611.8 22.6447 22.6447 22.6447
49000 11625.4 22.6535 22.6535 22.6535
50000 11618.5 22.649 22.649 22.649
