# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.09848
2000 -4.09777
3000 -4.09614
4000 -4.09858
5000 -4.09949
6000 -4.10207
7000 -4.10105
8000 -4.09923
9000 -4.10164
10000 -4.10081
11000 -4.10214
12000 -4.1052
13000 -4.10557
14000 -4.10592
15000 -4.10447
16000 -4.10565
17000 -4.10523
18000 -4.10365
19000 -4.10767
20000 -4.1086
21000 -4.10842
22000 -4.11068
23000 -4.10874
24000 -4.11102
25000 -4.11145
26000 -4.10942
27000 -4.10903
28000 -4.10966
29000 -4.10811
30000 -4.10877
31000 -4.11062
32000 -4.11078
33000 -4.11125
34000 -4.10906
35000 -4.10972
36000 -4.1094
37000 -4.11254
38000 -4.11251
39000 -4.11356
40000 -4.11212
41000 -4.10934
42000 -4.11003
43000 -4.11204
44000 -4.10855
45000 -4.10923
46000 -4.11076
47000 -4.10872
48000 -4.10989
49000 -4.11059
50000 -4.11328
