# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6022.84 12.8653 22.2833 21.0089
2000 6023.42 12.8657 22.284 21.0096
3000 6021.86 12.8646 22.2821 21.0077
4000 6021.4 12.8642 22.2815 21.0072
5000 6019.69 12.863 22.2794 21.0052
6000 6026.52 12.8679 22.2878 21.0132
7000 6026.09 12.8676 22.2873 21.0127
8000 6026.78 12.8681 22.2882 21.0135
9000 6027.38 12.8685 22.2889 21.0142
10000 6028.5 12.8693 22.2903 21.0155
11000 6028.32 12.8692 22.29 21.0153
12000 6029.32 12.8699 22.2913 21.0164
13000 6029.78 12.8702 22.2918 21.0169
14000 6028.32 12.8692 22.29 21.0153
15000 6028.49 12.8693 22.2903 21.0155
16000 6026.67 12.868 22.288 21.0133
17000 6026.97 12.8682 22.2884 21.0137
18000 6025.34 12.867 22.2864 21.0118
19000 6024.29 12.8663 22.2851 21.0106
20000 6025.47 12.8671 22.2865 21.0119
21000 6025.86 12.8674 22.287 21.0124
22000 6026.23 12.8677 22.2875 21.0128
23000 6026.81 12.8681 22.2882 21.0135
24000 6026.52 12.8679 22.2878 21.0132
25000 6026.71 12.868 22.2881 21.0134
26000 6026.19 12.8676 22.2874 21.0128
27000 6025 12.8668 22.286 21.0114
28000 6026.35 12.8678 22.2876 21.013
29000 6026.31 12.8677 22.2876 21.0129
30000 6025.22 12.867 22.2862 21.0116
31000 6026.3 12.8677 22.2876 21.0129
32000 6027.77 12.8688 22.2894 21.0146
33000 6025.79 12.8674 22.2869 21.0123
34000 6027.39 12.8685 22.2889 21.0142
35000 6024.92 12.8667 22.2859 21.0113
36000 6026.57 12.8679 22.2879 21.0132
37000 6026.51 12.8679 22.2878 21.0132
38000 6025.04 12.8668 22.286 21.0114
39000 6025.89 12.8674 22.2871 21.0124
40000 6024.81 12.8667 22.2857 21.0112
41000 6024.17 12.8662 22.2849 21.0104
42000 6023.57 12.8658 22.2842 21.0097
43000 6025 12.8668 22.286 21.0114
44000 6025.29 12.867 22.2863 21.0117
45000 6025.39 12.8671 22.2864 21.0119
46000 6024.62 12.8665 22.2855 21.011
47000 6025.05 12.8668 22.286 21.0115
48000 6025.57 12.8672 22.2867 21.0121
49000 6025.85 12.8674 22.287 21.0124
50000 6026.6 12.8679 22.2879 21.0133
