# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.97237
2000 -3.9725
3000 -3.97293
4000 -3.97365
5000 -3.97426
6000 -3.97349
7000 -3.97524
8000 -3.97501
9000 -3.97702
10000 -3.97656
11000 -3.97671
12000 -3.97705
13000 -3.97679
14000 -3.97653
15000 -3.97675
16000 -3.97622
17000 -3.97752
18000 -3.97692
19000 -3.9782
20000 -3.97837
21000 -3.97984
22000 -3.98195
23000 -3.9843
24000 -3.98519
25000 -3.9836
26000 -3.98484
27000 -3.98543
28000 -3.98543
29000 -3.98568
30000 -3.98536
31000 -3.98365
32000 -3.98395
33000 -3.98517
34000 -3.98525
35000 -3.98694
36000 -3.9865
37000 -3.98603
38000 -3.98651
39000 -3.98645
40000 -3.98779
41000 -3.98808
42000 -3.98735
43000 -3.98715
44000 -3.9867
45000 -3.98694
46000 -3.98688
47000 -3.98756
48000 -3.98764
49000 -3.98622
50000 -3.98651
