# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.97445
2000 -3.97564
3000 -3.97649
4000 -3.97809
5000 -3.97824
6000 -3.97824
7000 -3.97841
8000 -3.97816
9000 -3.9781
10000 -3.97951
11000 -3.98364
12000 -3.98481
13000 -3.98466
14000 -3.98492
15000 -3.98493
16000 -3.98508
17000 -3.985
18000 -3.98538
19000 -3.98546
20000 -3.98548
21000 -3.9857
22000 -3.98555
23000 -3.98568
24000 -3.98542
25000 -3.98545
26000 -3.98583
27000 -3.98576
28000 -3.98552
29000 -3.98539
30000 -3.9856
31000 -3.9856
32000 -3.9855
33000 -3.98573
34000 -3.98593
35000 -3.98626
36000 -3.98669
37000 -3.98658
38000 -3.98666
39000 -3.98661
40000 -3.98651
41000 -3.9864
42000 -3.98668
43000 -3.98678
44000 -3.98683
45000 -3.98683
46000 -3.98675
47000 -3.98658
48000 -3.98671
49000 -3.98693
50000 -3.98692
