# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.98959
2000 -3.98977
3000 -3.99111
4000 -3.99198
5000 -3.99051
6000 -3.9913
7000 -3.99151
8000 -3.9922
9000 -3.99192
10000 -3.99138
11000 -3.99141
12000 -3.99107
13000 -3.99353
14000 -3.99373
15000 -3.9934
16000 -3.99517
17000 -3.99411
18000 -3.99601
19000 -3.99744
20000 -3.99642
21000 -3.99632
22000 -3.99557
23000 -3.9975
24000 -3.99694
25000 -3.99764
26000 -3.99745
27000 -3.99795
28000 -3.99624
29000 -3.99754
30000 -3.99751
31000 -3.99856
32000 -3.99664
33000 -3.99715
34000 -3.99712
35000 -3.99885
36000 -3.9999
37000 -4.00115
38000 -4.00277
39000 -4.00319
40000 -4.0041
41000 -4.00352
42000 -4.0054
43000 -4.00363
44000 -4.00378
45000 -4.00423
46000 -4.00374
47000 -4.00362
48000 -4.00248
49000 -4.00249
50000 -4.00319
