# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.95646
2000 -3.95643
3000 -3.95647
4000 -3.95625
5000 -3.95621
6000 -3.95632
7000 -3.95631
8000 -3.95661
9000 -3.9566
10000 -3.95667
11000 -3.95645
12000 -3.95744
13000 -3.95938
14000 -3.96289
15000 -3.96499
16000 -3.96566
17000 -3.96602
18000 -3.96623
19000 -3.9661
20000 -3.96601
21000 -3.96623
22000 -3.96621
23000 -3.96605
24000 -3.96633
25000 -3.96641
26000 -3.96623
27000 -3.96642
28000 -3.96657
29000 -3.96668
30000 -3.96703
31000 -3.96707
32000 -3.96712
33000 -3.96695
34000 -3.96697
35000 -3.96715
36000 -3.96748
37000 -3.96714
38000 -3.96738
39000 -3.96698
40000 -3.96769
41000 -3.96741
42000 -3.96757
43000 -3.96779
44000 -3.96791
45000 -3.9681
46000 -3.96775
47000 -3.96772
48000 -3.96781
49000 -3.9679
50000 -3.96785
