# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4822.4 11.9465 20.6919 19.5085
2000 4816.13 11.9413 20.6829 19.5
3000 4814.59 11.94 20.6807 19.498
4000 4816.12 11.9413 20.6829 19.5
5000 4815.53 11.9408 20.682 19.4992
6000 4814.57 11.94 20.6807 19.4979
7000 4815.08 11.9404 20.6814 19.4986
8000 4814.45 11.9399 20.6805 19.4978
9000 4814.85 11.9402 20.6811 19.4983
10000 4811.23 11.9372 20.6759 19.4934
11000 4805.89 11.9328 20.6682 19.4862
12000 4806.37 11.9332 20.6689 19.4869
13000 4805.17 11.9322 20.6672 19.4852
14000 4805.26 11.9323 20.6673 19.4854
15000 4805.07 11.9321 20.6671 19.4851
16000 4804 11.9312 20.6655 19.4836
17000 4804.05 11.9313 20.6656 19.4837
18000 4803.21 11.9306 20.6644 19.4826
19000 4803.86 11.9311 20.6653 19.4835
20000 4803.48 11.9308 20.6648 19.4829
21000 4803.26 11.9306 20.6645 19.4826
22000 4803.77 11.9311 20.6652 19.4833
23000 4804.04 11.9313 20.6656 19.4837
24000 4804.45 11.9316 20.6662 19.4843
25000 4803.71 11.931 20.6651 19.4833
26000 4803.7 11.931 20.6651 19.4833
27000 4803.52 11.9309 20.6648 19.483
28000 4804.73 11.9319 20.6666 19.4846
29000 4802.34 11.9299 20.6631 19.4814
30000 4803.55 11.9309 20.6649 19.483
31000 4802.6 11.9301 20.6635 19.4818
32000 4804.23 11.9314 20.6659 19.484
33000 4802.68 11.9302 20.6636 19.4819
34000 4803.27 11.9306 20.6645 19.4827
35000 4803.56 11.9309 20.6649 19.483
36000 4802.88 11.9303 20.6639 19.4821
37000 4802.4 11.9299 20.6632 19.4815
38000 4803.9 11.9312 20.6654 19.4835
39000 4802.25 11.9298 20.663 19.4813
40000 4802.74 11.9302 20.6637 19.482
41000 4802.54 11.93 20.6634 19.4817
42000 4802.53 11.93 20.6634 19.4817
43000 4802.24 11.9298 20.663 19.4813
44000 4801.79 11.9294 20.6624 19.4807
45000 4800.75 11.9286 20.6609 19.4792
46000 4799.64 11.9276 20.6593 19.4778
47000 4798.54 11.9267 20.6577 19.4763
48000 4797.88 11.9262 20.6567 19.4754
49000 4798.14 11.9264 20.6571 19.4757
50000 4798.6 11.9268 20.6578 19.4763
