# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 9405.41 21.1086 21.1086 21.1086
2000 9396.56 21.102 21.102 21.102
3000 9392.83 21.0992 21.0992 21.0992
4000 9386.56 21.0945 21.0945 21.0945
5000 9392.91 21.0992 21.0992 21.0992
6000 9394.08 21.1001 21.1001 21.1001
7000 9395.87 21.1014 21.1014 21.1014
8000 9400.34 21.1048 21.1048 21.1048
9000 9394.51 21.1004 21.1004 21.1004
10000 9394.8 21.1006 21.1006 21.1006
11000 9395.36 21.1011 21.1011 21.1011
12000 9400.85 21.1052 21.1052 21.1052
13000 9394.6 21.1005 21.1005 21.1005
14000 9391.41 21.0981 21.0981 21.0981
15000 9395.51 21.1012 21.1012 21.1012
16000 9390.69 21.0976 21.0976 21.0976
17000 9398.53 21.1034 21.1034 21.1034
18000 9384.88 21.0932 21.0932 21.0932
19000 9389.74 21.0969 21.0969 21.0969
20000 9389.89 21.0969 21.0969 21.0969
21000 9389.89 21.0969 21.0969 21.0969
22000 9393.84 21.0999 21.0999 21.0999
23000 9388 21.0955 21.0955 21.0955
24000 9394.87 21.1007 21.1007 21.1007
25000 9386.56 21.0945 21.0945 21.0945
26000 9398.58 21.1034 21.1034 21.1034
27000 9394.55 21.1004 21.1004 21.1004
28000 9399.16 21.1039 21.1039 21.1039
29000 9393.44 21.0996 21.0996 21.0996
30000 9389.23 21.0965 21.0965 21.0965
31000 9383.83 21.0924 21.0924 21.0924
32000 9390.99 21.0978 21.0978 21.0978
33000 9393.21 21.0994 21.0994 21.0994
34000 9395.8 21.1014 21.1014 21.1014
35000 9391.18 21.0979 21.0979 21.0979
36000 9385.82 21.0939 21.0939 21.0939
37000 9380.16 21.0897 21.0897 21.0897
38000 9371.67 21.0833 21.0833 21.0833
39000 9375.84 21.0864 21.0864 21.0864
40000 9380.83 21.0902 21.0902 21.0902
41000 9379.5 21.0892 21.0892 21.0892
42000 9371.93 21.0835 21.0835 21.0835
43000 9377.11 21.0874 21.0874 21.0874
44000 9371.37 21.0831 21.0831 21.0831
45000 9381.29 21.0905 21.0905 21.0905
46000 9374.61 21.0855 21.0855 21.0855
47000 9378.24 21.0882 21.0882 21.0882
48000 9386.31 21.0942 21.0942 21.0942
49000 9381.83 21.0909 21.0909 21.0909
50000 9382.46 21.0914 21.0914 21.0914
