# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4689.35 11.8356 20.4998 19.3274
2000 4693.7 11.8392 20.5061 19.3333
3000 4693.82 11.8393 20.5062 19.3335
4000 4697.09 11.8421 20.511 19.338
5000 4697.55 11.8425 20.5117 19.3386
6000 4698.02 11.8429 20.5124 19.3393
7000 4696.81 11.8418 20.5107 19.3376
8000 4702.37 11.8465 20.5187 19.3453
9000 4692.01 11.8378 20.5037 19.331
10000 4696.88 11.8419 20.5107 19.3377
11000 4701.58 11.8458 20.5176 19.3442
12000 4698.1 11.8429 20.5125 19.3394
13000 4691.94 11.8377 20.5036 19.3309
14000 4693.53 11.8391 20.5059 19.3331
15000 4695.7 11.8409 20.509 19.336
16000 4695.75 11.8409 20.5091 19.3362
17000 4689.38 11.8356 20.4998 19.3274
18000 4696.35 11.8414 20.51 19.337
19000 4696.9 11.8419 20.5108 19.3377
20000 4691.16 11.8371 20.5024 19.3299
21000 4693.45 11.839 20.5058 19.333
22000 4699.62 11.8442 20.5147 19.3415
23000 4693.77 11.8393 20.5062 19.3334
24000 4695.78 11.841 20.5091 19.3362
25000 4697.98 11.8428 20.5123 19.3392
26000 4693.14 11.8387 20.5053 19.3326
27000 4694.38 11.8398 20.5071 19.3343
28000 4692.8 11.8384 20.5048 19.3321
29000 4694.37 11.8398 20.5071 19.3342
30000 4697.67 11.8425 20.5119 19.3388
31000 4698.02 11.8429 20.5124 19.3393
32000 4695.98 11.8411 20.5094 19.3365
33000 4700.31 11.8448 20.5157 19.3424
34000 4695.42 11.8407 20.5086 19.3357
35000 4693.36 11.8389 20.5056 19.3329
36000 4699.24 11.8439 20.5142 19.341
37000 4705.4 11.849 20.5231 19.3494
38000 4697.81 11.8427 20.5121 19.339
39000 4698.37 11.8431 20.5129 19.3398
40000 4695.5 11.8407 20.5087 19.3358
41000 4698.87 11.8436 20.5137 19.3405
42000 4694.9 11.8402 20.5079 19.335
43000 4692.66 11.8383 20.5046 19.3319
44000 4694.23 11.8397 20.5069 19.3341
45000 4694.71 11.8401 20.5076 19.3348
46000 4689.09 11.8353 20.4994 19.327
47000 4691.19 11.8371 20.5025 19.3299
48000 4690.85 11.8368 20.502 19.3294
49000 4690.18 11.8362 20.501 19.3285
50000 4687.6 11.8341 20.4972 19.325
