# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -4.01189
2000 -4.0112
3000 -4.01158
4000 -4.01191
5000 -4.01126
6000 -4.01225
7000 -4.01221
8000 -4.01171
9000 -4.01194
10000 -4.0119
11000 -4.01233
12000 -4.01313
13000 -4.01198
14000 -4.01233
15000 -4.01215
16000 -4.01169
17000 -4.01192
18000 -4.01265
19000 -4.01193
20000 -4.01202
21000 -4.01253
22000 -4.01255
23000 -4.01205
24000 -4.01186
25000 -4.01291
26000 -4.0135
27000 -4.01311
28000 -4.01322
29000 -4.01325
30000 -4.01327
31000 -4.01291
32000 -4.01355
33000 -4.01254
34000 -4.01385
35000 -4.01318
36000 -4.01313
37000 -4.0139
38000 -4.01309
39000 -4.01392
40000 -4.01325
41000 -4.01253
42000 -4.01287
43000 -4.01337
44000 -4.01308
45000 -4.01286
46000 -4.01366
47000 -4.01261
48000 -4.01361
49000 -4.01339
50000 -4.01332
