# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 4741.74 11.8795 20.5759 19.3991
2000 4739.45 11.8776 20.5725 19.396
3000 4741.01 11.8789 20.5748 19.3981
4000 4737.29 11.8758 20.5694 19.393
5000 4735.99 11.8747 20.5675 19.3912
6000 4739.43 11.8775 20.5725 19.3959
7000 4733.93 11.873 20.5646 19.3885
8000 4729.38 11.8692 20.558 19.3822
9000 4733.49 11.8726 20.5639 19.3879
10000 4732.97 11.8721 20.5631 19.3871
11000 4734.56 11.8735 20.5655 19.3893
12000 4732.69 11.8719 20.5627 19.3867
13000 4734.01 11.873 20.5646 19.3885
14000 4735.65 11.8744 20.567 19.3908
15000 4734.9 11.8738 20.566 19.3898
16000 4730.86 11.8704 20.5601 19.3842
17000 4733.56 11.8726 20.564 19.388
18000 4735.65 11.8744 20.567 19.3908
19000 4733.72 11.8728 20.5643 19.3882
20000 4734.15 11.8731 20.5649 19.3888
21000 4734.02 11.873 20.5647 19.3886
22000 4734.38 11.8733 20.5652 19.3891
23000 4732.64 11.8719 20.5627 19.3867
24000 4733.03 11.8722 20.5632 19.3872
25000 4730.51 11.8701 20.5596 19.3838
26000 4738.57 11.8768 20.5713 19.3948
27000 4738.76 11.877 20.5715 19.395
28000 4733.82 11.8729 20.5644 19.3883
29000 4734.33 11.8733 20.5651 19.389
30000 4736.41 11.875 20.5681 19.3918
31000 4732.97 11.8721 20.5632 19.3871
32000 4733.53 11.8726 20.564 19.3879
33000 4737.75 11.8761 20.5701 19.3936
34000 4733.86 11.8729 20.5644 19.3883
35000 4730.7 11.8703 20.5599 19.384
36000 4730.1 11.8698 20.559 19.3832
37000 4729.23 11.869 20.5577 19.382
38000 4729.15 11.869 20.5576 19.3819
39000 4724.97 11.8654 20.5515 19.3762
40000 4723.11 11.8639 20.5489 19.3737
41000 4720.96 11.8621 20.5457 19.3707
42000 4719.45 11.8608 20.5436 19.3687
43000 4720.64 11.8618 20.5453 19.3703
44000 4720.28 11.8615 20.5448 19.3698
45000 4717.15 11.8589 20.5402 19.3655
46000 4718.57 11.8601 20.5423 19.3675
47000 4718.3 11.8599 20.5419 19.3671
48000 4722.53 11.8634 20.548 19.3729
49000 4723.99 11.8646 20.5501 19.3749
50000 4720.34 11.8616 20.5449 19.3699
