# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 12593.6 23.2657 23.2657 23.2657
2000 12598.9 23.269 23.269 23.269
3000 12593.5 23.2656 23.2656 23.2656
4000 12605.3 23.2729 23.2729 23.2729
5000 12607.2 23.2741 23.2741 23.2741
6000 12600.5 23.27 23.27 23.27
7000 12599.9 23.2696 23.2696 23.2696
8000 12607.7 23.2744 23.2744 23.2744
9000 12609.8 23.2757 23.2757 23.2757
10000 12602.6 23.2713 23.2713 23.2713
11000 12606.2 23.2735 23.2735 23.2735
12000 12612.9 23.2776 23.2776 23.2776
13000 12614.3 23.2785 23.2785 23.2785
14000 12599.8 23.2695 23.2695 23.2695
15000 12602.9 23.2714 23.2714 23.2714
16000 12594.7 23.2664 23.2664 23.2664
17000 12601.7 23.2707 23.2707 23.2707
18000 12608.6 23.2749 23.2749 23.2749
19000 12605.3 23.2729 23.2729 23.2729
20000 12606.8 23.2738 23.2738 23.2738
21000 12605.6 23.2731 23.2731 23.2731
22000 12607.6 23.2743 23.2743 23.2743
23000 12599.6 23.2694 23.2694 23.2694
24000 12608.6 23.275 23.275 23.275
25000 12609.5 23.2755 23.2755 23.2755
26000 12603.5 23.2718 23.2718 23.2718
27000 12607.8 23.2744 23.2744 23.2744
28000 12610.7 23.2762 23.2762 23.2762
29000 12605.7 23.2732 23.2732 23.2732
30000 12605.7 23.2732 23.2732 23.2732
31000 12605.6 23.2731 23.2731 23.2731
32000 12605.1 23.2727 23.2727 23.2727
33000 12601.1 23.2703 23.2703 23.2703
34000 12606.3 23.2735 23.2735 23.2735
35000 12610.4 23.2761 23.2761 23.2761
36000 12601.4 23.2705 23.2705 23.2705
37000 12602 23.2709 23.2709 23.2709
38000 12604.3 23.2723 23.2723 23.2723
39000 12602.3 23.271 23.271 23.271
40000 12606.8 23.2739 23.2739 23.2739
41000 12602.9 23.2714 23.2714 23.2714
42000 12606.3 23.2736 23.2736 23.2736
43000 12605.5 23.273 23.273 23.273
44000 12608.1 23.2746 23.2746 23.2746
45000 12602.6 23.2713 23.2713 23.2713
46000 12600.1 23.2697 23.2697 23.2697
47000 12592 23.2647 23.2647 23.2647
48000 12595.2 23.2667 23.2667 23.2667
49000 12601.3 23.2705 23.2705 23.2705
50000 12599.2 23.2692 23.2692 23.2692
