# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6316.2 13.0708 22.6393 21.3446
2000 6328.62 13.0794 22.6541 21.3585
3000 6319.44 13.0731 22.6432 21.3482
4000 6324.41 13.0765 22.6491 21.3538
5000 6320.37 13.0737 22.6443 21.3492
6000 6323.69 13.076 22.6483 21.353
7000 6315.54 13.0704 22.6386 21.3438
8000 6313.58 13.069 22.6362 21.3416
9000 6310.04 13.0666 22.6319 21.3376
10000 6315.51 13.0704 22.6385 21.3438
11000 6315.97 13.0707 22.6391 21.3443
12000 6312.13 13.068 22.6345 21.34
13000 6312.79 13.0685 22.6353 21.3407
14000 6320.17 13.0736 22.6441 21.3491
15000 6316.68 13.0712 22.6399 21.3451
16000 6319.13 13.0728 22.6428 21.3479
17000 6307.19 13.0646 22.6286 21.3344
18000 6309.19 13.066 22.631 21.3367
19000 6301.82 13.0609 22.6221 21.3283
20000 6302.02 13.061 22.6224 21.3286
21000 6305.09 13.0632 22.6261 21.3321
22000 6298.26 13.0585 22.6179 21.3244
23000 6304.23 13.0626 22.625 21.3311
24000 6304.78 13.0629 22.6257 21.3317
25000 6307.01 13.0645 22.6284 21.3342
26000 6307.1 13.0645 22.6284 21.3343
27000 6309.16 13.0659 22.6309 21.3366
28000 6298.21 13.0584 22.6178 21.3243
29000 6299.08 13.059 22.6188 21.3252
30000 6295.38 13.0564 22.6143 21.321
31000 6295.55 13.0566 22.6146 21.3213
32000 6300.81 13.0602 22.6209 21.3272
33000 6299.36 13.0592 22.6192 21.3256
34000 6312.28 13.0681 22.6346 21.3401
35000 6310.2 13.0667 22.6322 21.3378
36000 6312.03 13.068 22.6344 21.3399
37000 6315.63 13.0704 22.6387 21.3439
38000 6312.47 13.0682 22.6348 21.3403
39000 6317.4 13.0717 22.6408 21.3459
40000 6318.67 13.0725 22.6423 21.3474
41000 6309.02 13.0659 22.6308 21.3365
42000 6306 13.0638 22.6271 21.3331
43000 6311.8 13.0678 22.6341 21.3396
44000 6311.97 13.0679 22.6343 21.3398
45000 6304.49 13.0627 22.6253 21.3314
46000 6306.33 13.064 22.6275 21.3334
47000 6297.83 13.0582 22.6174 21.3239
48000 6314.5 13.0697 22.6373 21.3427
49000 6315.34 13.0702 22.6383 21.3436
50000 6321.06 13.0742 22.6452 21.3501
