# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.73767
2000 -3.73739
3000 -3.73806
4000 -3.73695
5000 -3.73734
6000 -3.7374
7000 -3.73798
8000 -3.73713
9000 -3.737
10000 -3.73818
11000 -3.73701
12000 -3.73711
13000 -3.73711
14000 -3.73746
15000 -3.73746
16000 -3.73771
17000 -3.73762
18000 -3.73703
19000 -3.73718
20000 -3.73738
21000 -3.73819
22000 -3.73752
23000 -3.73788
24000 -3.73788
25000 -3.73713
26000 -3.73677
27000 -3.7372
28000 -3.73757
29000 -3.73733
30000 -3.73754
31000 -3.73794
32000 -3.73803
33000 -3.73784
34000 -3.73683
35000 -3.73715
36000 -3.7373
37000 -3.73736
38000 -3.73747
39000 -3.73737
40000 -3.73685
41000 -3.73659
42000 -3.73719
43000 -3.73711
44000 -3.73761
45000 -3.73722
46000 -3.73804
47000 -3.73814
48000 -3.73771
49000 -3.73775
50000 -3.73777
