# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6433.54 13.1513 22.7787 21.476
2000 6436.85 13.1535 22.7826 21.4796
3000 6433.79 13.1515 22.779 21.4762
4000 6433.11 13.151 22.7782 21.4755
5000 6431.28 13.1497 22.776 21.4734
6000 6432.52 13.1506 22.7775 21.4748
7000 6432.08 13.1503 22.777 21.4743
8000 6431.93 13.1502 22.7768 21.4742
9000 6431.51 13.1499 22.7763 21.4737
10000 6432.02 13.1502 22.7769 21.4743
11000 6432.94 13.1509 22.778 21.4753
12000 6433.48 13.1512 22.7786 21.4759
13000 6432.85 13.1508 22.7779 21.4752
14000 6431.12 13.1496 22.7758 21.4733
15000 6435.5 13.1526 22.781 21.4781
16000 6436.49 13.1533 22.7822 21.4792
17000 6436.54 13.1533 22.7822 21.4793
18000 6433.24 13.1511 22.7783 21.4756
19000 6433.54 13.1513 22.7787 21.476
20000 6438.93 13.155 22.7851 21.482
21000 6434.66 13.152 22.78 21.4772
22000 6435.35 13.1525 22.7808 21.478
23000 6439.75 13.1555 22.786 21.4829
24000 6438.05 13.1544 22.784 21.481
25000 6440.49 13.156 22.7869 21.4837
26000 6429.19 13.1483 22.7736 21.4711
27000 6426.71 13.1466 22.7706 21.4684
28000 6426.46 13.1465 22.7703 21.4681
29000 6428.24 13.1477 22.7724 21.4701
30000 6425.35 13.1457 22.769 21.4668
31000 6426.86 13.1467 22.7708 21.4685
32000 6419.64 13.1418 22.7623 21.4605
33000 6402.16 13.1299 22.7416 21.441
34000 6401.89 13.1297 22.7413 21.4407
35000 6401.45 13.1294 22.7408 21.4402
36000 6401.49 13.1294 22.7408 21.4402
37000 6402.47 13.1301 22.742 21.4413
38000 6396.55 13.126 22.735 21.4347
39000 6396.46 13.126 22.7348 21.4346
40000 6397.92 13.127 22.7366 21.4362
41000 6395.06 13.125 22.7332 21.4331
42000 6393.07 13.1237 22.7308 21.4308
43000 6394.47 13.1246 22.7325 21.4324
44000 6394.85 13.1249 22.7329 21.4328
45000 6392.43 13.1232 22.7301 21.4301
46000 6394.54 13.1247 22.7326 21.4325
47000 6390.68 13.122 22.728 21.4282
48000 6389.86 13.1215 22.727 21.4272
49000 6386.71 13.1193 22.7233 21.4237
50000 6388.48 13.1205 22.7254 21.4257
