# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.77146
2000 -3.77167
3000 -3.77175
4000 -3.77189
5000 -3.77185
6000 -3.77192
7000 -3.77173
8000 -3.77179
9000 -3.77181
10000 -3.77177
11000 -3.77186
12000 -3.7717
13000 -3.77183
14000 -3.77193
15000 -3.77206
16000 -3.77192
17000 -3.77201
18000 -3.77207
19000 -3.77192
20000 -3.772
21000 -3.77193
22000 -3.77213
23000 -3.77179
24000 -3.77189
25000 -3.77213
26000 -3.77181
27000 -3.77207
28000 -3.77207
29000 -3.77185
30000 -3.77178
31000 -3.77199
32000 -3.77184
33000 -3.77194
34000 -3.77198
35000 -3.77197
36000 -3.77195
37000 -3.77214
38000 -3.77221
39000 -3.77203
40000 -3.77214
41000 -3.7721
42000 -3.77201
43000 -3.77196
44000 -3.772
45000 -3.77192
46000 -3.77189
47000 -3.77186
48000 -3.77208
49000 -3.77208
50000 -3.77173
