# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6285.12 13.0494 22.6022 21.3095
2000 6284.31 13.0488 22.6012 21.3086
3000 6283.44 13.0482 22.6001 21.3076
4000 6282.76 13.0477 22.5993 21.3069
5000 6283.49 13.0482 22.6002 21.3077
6000 6282.2 13.0473 22.5987 21.3062
7000 6284.09 13.0487 22.6009 21.3084
8000 6282.69 13.0477 22.5993 21.3068
9000 6282.8 13.0478 22.5994 21.3069
10000 6282.42 13.0475 22.5989 21.3065
11000 6282.17 13.0473 22.5986 21.3062
12000 6281.21 13.0467 22.5975 21.3051
13000 6281.95 13.0472 22.5984 21.3059
14000 6282.16 13.0473 22.5986 21.3062
15000 6281.71 13.047 22.5981 21.3057
16000 6281.41 13.0468 22.5977 21.3053
17000 6279.32 13.0454 22.5952 21.303
18000 6279.59 13.0455 22.5955 21.3033
19000 6279.56 13.0455 22.5955 21.3032
20000 6281 13.0465 22.5972 21.3049
21000 6278.17 13.0446 22.5938 21.3017
22000 6279.41 13.0454 22.5953 21.3031
23000 6278.57 13.0448 22.5943 21.3021
24000 6280 13.0458 22.596 21.3037
25000 6279.22 13.0453 22.5951 21.3028
26000 6278.27 13.0446 22.594 21.3018
27000 6279.27 13.0453 22.5951 21.3029
28000 6280.03 13.0458 22.596 21.3038
29000 6280.38 13.0461 22.5965 21.3042
30000 6278.99 13.0451 22.5948 21.3026
31000 6278.06 13.0445 22.5937 21.3015
32000 6280.13 13.0459 22.5962 21.3039
33000 6280.12 13.0459 22.5962 21.3039
34000 6277.98 13.0444 22.5936 21.3014
35000 6280.7 13.0463 22.5969 21.3045
36000 6280.23 13.046 22.5963 21.304
37000 6278.48 13.0448 22.5942 21.302
38000 6278.74 13.0449 22.5945 21.3023
39000 6282.3 13.0474 22.5988 21.3063
40000 6282.19 13.0473 22.5986 21.3062
41000 6282.51 13.0476 22.599 21.3066
42000 6282.84 13.0478 22.5994 21.307
43000 6283.23 13.0481 22.5999 21.3074
44000 6284.9 13.0492 22.6019 21.3093
45000 6284.11 13.0487 22.601 21.3084
46000 6284.66 13.049 22.6016 21.309
47000 6284.21 13.0487 22.6011 21.3085
48000 6285.61 13.0497 22.6027 21.3101
49000 6283.65 13.0483 22.6004 21.3079
50000 6286.27 13.0502 22.6035 21.3108
