# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.70171
2000 -3.70546
3000 -3.70554
4000 -3.71113
5000 -3.71208
6000 -3.71516
7000 -3.7172
8000 -3.71688
9000 -3.71597
10000 -3.71792
11000 -3.71753
12000 -3.71774
13000 -3.71774
14000 -3.71742
15000 -3.71782
16000 -3.71825
17000 -3.71875
18000 -3.71841
19000 -3.71853
20000 -3.71886
21000 -3.7185
22000 -3.71817
23000 -3.71895
24000 -3.71971
25000 -3.7207
26000 -3.72167
27000 -3.72159
28000 -3.72186
29000 -3.72063
30000 -3.72041
31000 -3.72199
32000 -3.72195
33000 -3.72158
34000 -3.72147
35000 -3.72221
36000 -3.72222
37000 -3.723
38000 -3.72418
39000 -3.7247
40000 -3.72446
41000 -3.72317
42000 -3.72425
43000 -3.72418
44000 -3.72437
45000 -3.72462
46000 -3.72461
47000 -3.72546
48000 -3.72755
49000 -3.72906
50000 -3.72887
