# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5908.27 12.7832 22.1411 20.8748
2000 5913.23 12.7867 22.1473 20.8806
3000 5913.33 12.7868 22.1474 20.8807
4000 5880.49 12.7631 22.1063 20.8421
5000 5877.82 12.7612 22.103 20.8389
6000 5893.55 12.7725 22.1227 20.8574
7000 5887.32 12.768 22.1149 20.8501
8000 5891.95 12.7714 22.1207 20.8556
9000 5889.35 12.7695 22.1174 20.8525
10000 5891.65 12.7712 22.1203 20.8552
11000 5894.86 12.7735 22.1243 20.859
12000 5895.26 12.7738 22.1248 20.8595
13000 5895.23 12.7737 22.1248 20.8594
14000 5892.96 12.7721 22.1219 20.8568
15000 5898.09 12.7758 22.1283 20.8628
16000 5902.49 12.779 22.1339 20.868
17000 5898.52 12.7761 22.1288 20.8633
18000 5902.35 12.7789 22.1337 20.8678
19000 5897.57 12.7754 22.1277 20.8622
20000 5900.49 12.7775 22.1313 20.8656
21000 5899.35 12.7767 22.1299 20.8643
22000 5888.72 12.769 22.1166 20.8517
23000 5899.55 12.7769 22.1302 20.8645
24000 5891.56 12.7711 22.1202 20.8551
25000 5889.12 12.7693 22.1171 20.8522
26000 5885.43 12.7667 22.1125 20.8479
27000 5886.48 12.7674 22.1138 20.8491
28000 5886.83 12.7677 22.1143 20.8495
29000 5887.68 12.7683 22.1153 20.8505
30000 5893.51 12.7725 22.1226 20.8574
31000 5890.45 12.7703 22.1188 20.8538
32000 5890.62 12.7704 22.119 20.854
33000 5884.14 12.7657 22.1109 20.8464
34000 5881.05 12.7635 22.107 20.8427
35000 5881.58 12.7639 22.1077 20.8433
36000 5879.55 12.7624 22.1051 20.8409
37000 5886.56 12.7675 22.1139 20.8492
38000 5885.52 12.7667 22.1126 20.848
39000 5879.62 12.7624 22.1052 20.841
40000 5887.16 12.7679 22.1147 20.8499
41000 5889.25 12.7694 22.1173 20.8524
42000 5884.65 12.7661 22.1115 20.847
43000 5886.25 12.7673 22.1135 20.8488
44000 5887.16 12.7679 22.1147 20.8499
45000 5887.31 12.768 22.1149 20.8501
46000 5881.61 12.7639 22.1077 20.8434
47000 5880.94 12.7634 22.1069 20.8425
48000 5893.25 12.7723 22.1223 20.8571
49000 5887.45 12.7681 22.115 20.8502
50000 5886.81 12.7677 22.1142 20.8495
