# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6180.49 12.9765 22.476 21.1906
2000 6174.39 12.9723 22.4686 21.1836
3000 6177.51 12.9745 22.4724 21.1872
4000 6181.25 12.9771 22.477 21.1915
5000 6185.83 12.9803 22.4825 21.1967
6000 6181.96 12.9776 22.4778 21.1923
7000 6180.85 12.9768 22.4765 21.191
8000 6187.37 12.9814 22.4844 21.1985
9000 6193.03 12.9853 22.4912 21.2049
10000 6191.35 12.9841 22.4892 21.203
11000 6192.88 12.9852 22.491 21.2048
12000 6192.85 12.9852 22.491 21.2047
13000 6189.56 12.9829 22.487 21.201
14000 6191.7 12.9844 22.4896 21.2034
15000 6193.46 12.9856 22.4917 21.2054
16000 6192.64 12.985 22.4907 21.2045
17000 6189.54 12.9829 22.487 21.2009
18000 6189.54 12.9829 22.487 21.2009
19000 6190.72 12.9837 22.4884 21.2023
20000 6187.29 12.9813 22.4843 21.1984
21000 6188.17 12.9819 22.4853 21.1994
22000 6189.37 12.9828 22.4868 21.2008
23000 6191.01 12.9839 22.4888 21.2026
24000 6190.32 12.9834 22.4879 21.2018
25000 6194.77 12.9865 22.4933 21.2069
26000 6189.27 12.9827 22.4867 21.2006
27000 6192.86 12.9852 22.491 21.2047
28000 6194.94 12.9866 22.4935 21.2071
29000 6190.49 12.9835 22.4882 21.202
30000 6191.22 12.9841 22.489 21.2029
31000 6190.64 12.9836 22.4883 21.2022
32000 6193.22 12.9854 22.4915 21.2051
33000 6192.26 12.9848 22.4903 21.2041
34000 6189.7 12.983 22.4872 21.2011
35000 6188.27 12.982 22.4855 21.1995
36000 6192.19 12.9847 22.4902 21.204
37000 6189.32 12.9827 22.4867 21.2007
38000 6192.44 12.9849 22.4905 21.2043
39000 6188.66 12.9823 22.4859 21.1999
40000 6194.55 12.9864 22.4931 21.2067
41000 6189.49 12.9828 22.4869 21.2009
42000 6191.45 12.9842 22.4893 21.2031
43000 6193.45 12.9856 22.4917 21.2054
44000 6190.94 12.9839 22.4887 21.2026
45000 6189.29 12.9827 22.4867 21.2007
46000 6193.88 12.9859 22.4923 21.2059
47000 6190.8 12.9838 22.4885 21.2024
48000 6190 12.9832 22.4876 21.2015
49000 6189.04 12.9825 22.4864 21.2004
50000 6193.15 12.9854 22.4914 21.2051
