# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6024.68 12.8666 22.2855 21.011
2000 6026.73 12.868 22.2881 21.0134
3000 6020.59 12.8637 22.2805 21.0063
4000 6014.41 12.8592 22.2728 20.999
5000 6014.54 12.8593 22.273 20.9992
6000 6016.6 12.8608 22.2756 21.0016
7000 6024.73 12.8666 22.2856 21.011
8000 6026.96 12.8682 22.2884 21.0137
9000 6025.65 12.8672 22.2867 21.0121
10000 6023.76 12.8659 22.2844 21.01
11000 6029.12 12.8697 22.291 21.0162
12000 6029.81 12.8702 22.2919 21.017
13000 6028.62 12.8694 22.2904 21.0156
14000 6024.73 12.8666 22.2856 21.0111
15000 6026.51 12.8679 22.2878 21.0131
16000 6018.74 12.8623 22.2782 21.0041
17000 6017.57 12.8615 22.2768 21.0027
18000 6020.35 12.8635 22.2802 21.0059
19000 6016.04 12.8604 22.2749 21.0009
20000 6015.53 12.8601 22.2743 21.0004
21000 6021.77 12.8645 22.282 21.0076
22000 6030.64 12.8708 22.2929 21.0179
23000 6023.89 12.866 22.2846 21.0101
24000 6021.85 12.8645 22.282 21.0077
25000 6020.4 12.8635 22.2802 21.006
26000 6023.78 12.8659 22.2844 21.01
27000 6021.06 12.864 22.2811 21.0068
28000 6021.3 12.8642 22.2814 21.0071
29000 6023.05 12.8654 22.2835 21.0091
30000 6027.5 12.8686 22.289 21.0143
31000 6027.37 12.8685 22.2889 21.0141
32000 6027.73 12.8687 22.2893 21.0146
33000 6024.13 12.8662 22.2849 21.0104
34000 6027 12.8682 22.2884 21.0137
35000 6024.16 12.8662 22.2849 21.0104
36000 6025.42 12.8671 22.2865 21.0119
37000 6019.51 12.8629 22.2791 21.005
38000 6025.49 12.8671 22.2865 21.0119
39000 6026.28 12.8677 22.2875 21.0129
40000 6024.27 12.8663 22.2851 21.0105
41000 6024.97 12.8668 22.2859 21.0113
42000 6027.59 12.8686 22.2891 21.0144
43000 6031.13 12.8711 22.2935 21.0185
44000 6027.69 12.8687 22.2892 21.0144
45000 6027.78 12.8688 22.2893 21.0146
46000 6027.51 12.8686 22.289 21.0143
47000 6026.58 12.8679 22.2879 21.0132
48000 6024.9 12.8667 22.2858 21.0113
49000 6021.03 12.864 22.281 21.0068
50000 6027.85 12.8688 22.2894 21.0147
