# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11928.5 22.8487 22.8487 22.8487
2000 11927.2 22.8479 22.8479 22.8479
3000 11927.9 22.8483 22.8483 22.8483
4000 11926.6 22.8475 22.8475 22.8475
5000 11924.7 22.8463 22.8463 22.8463
6000 11924.9 22.8464 22.8464 22.8464
7000 11923.9 22.8458 22.8458 22.8458
8000 11923.6 22.8456 22.8456 22.8456
9000 11928.2 22.8485 22.8485 22.8485
10000 11918.8 22.8426 22.8426 22.8426
11000 11926.8 22.8476 22.8476 22.8476
12000 11923 22.8452 22.8452 22.8452
13000 11923.7 22.8457 22.8457 22.8457
14000 11922.8 22.8451 22.8451 22.8451
15000 11920.1 22.8433 22.8433 22.8433
16000 11921.9 22.8445 22.8445 22.8445
17000 11924.6 22.8462 22.8462 22.8462
18000 11922.1 22.8446 22.8446 22.8446
19000 11919 22.8426 22.8426 22.8426
20000 11926.6 22.8475 22.8475 22.8475
21000 11920.4 22.8436 22.8436 22.8436
22000 11920.3 22.8435 22.8435 22.8435
23000 11923 22.8452 22.8452 22.8452
24000 11926.3 22.8473 22.8473 22.8473
25000 11925.7 22.8469 22.8469 22.8469
26000 11929 22.849 22.849 22.849
27000 11923.8 22.8457 22.8457 22.8457
28000 11926.7 22.8475 22.8475 22.8475
29000 11924.6 22.8462 22.8462 22.8462
30000 11928.8 22.8489 22.8489 22.8489
31000 11927.4 22.848 22.848 22.848
32000 11922.2 22.8447 22.8447 22.8447
33000 11926 22.8471 22.8471 22.8471
34000 11926.4 22.8473 22.8473 22.8473
35000 11926.8 22.8476 22.8476 22.8476
36000 11939 22.8554 22.8554 22.8554
37000 11940.1 22.8561 22.8561 22.8561
38000 11937.4 22.8544 22.8544 22.8544
39000 11938.4 22.855 22.855 22.855
40000 11939.2 22.8555 22.8555 22.8555
41000 11938.2 22.8549 22.8549 22.8549
42000 11928 22.8484 22.8484 22.8484
43000 11925.4 22.8467 22.8467 22.8467
44000 11923.5 22.8455 22.8455 22.8455
45000 11919.4 22.8429 22.8429 22.8429
46000 11921.9 22.8445 22.8445 22.8445
47000 11928.4 22.8487 22.8487 22.8487
48000 11922.4 22.8448 22.8448 22.8448
49000 11923.3 22.8454 22.8454 22.8454
50000 11917.3 22.8416 22.8416 22.8416
