# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11727.1 22.7194 22.7194 22.7194
2000 11726.1 22.7187 22.7187 22.7187
3000 11726.3 22.7189 22.7189 22.7189
4000 11725.1 22.7181 22.7181 22.7181
5000 11722.2 22.7162 22.7162 22.7162
6000 11724.1 22.7175 22.7175 22.7175
7000 11724 22.7174 22.7174 22.7174
8000 11722.8 22.7166 22.7166 22.7166
9000 11725.3 22.7183 22.7183 22.7183
10000 11724.9 22.718 22.718 22.718
11000 11725.9 22.7186 22.7186 22.7186
12000 11728.7 22.7205 22.7205 22.7205
13000 11727.4 22.7196 22.7196 22.7196
14000 11729.9 22.7212 22.7212 22.7212
15000 11731.7 22.7223 22.7223 22.7223
16000 11731.6 22.7223 22.7223 22.7223
17000 11729.2 22.7208 22.7208 22.7208
18000 11732.9 22.7232 22.7232 22.7232
19000 11731 22.7219 22.7219 22.7219
20000 11731.3 22.7221 22.7221 22.7221
21000 11728.7 22.7205 22.7205 22.7205
22000 11729.5 22.7209 22.7209 22.7209
23000 11731.1 22.722 22.722 22.722
24000 11731.4 22.7222 22.7222 22.7222
25000 11732.2 22.7227 22.7227 22.7227
26000 11731.7 22.7224 22.7224 22.7224
27000 11729.7 22.7211 22.7211 22.7211
28000 11733.6 22.7236 22.7236 22.7236
29000 11729.7 22.7211 22.7211 22.7211
30000 11734.1 22.7239 22.7239 22.7239
31000 11733.7 22.7237 22.7237 22.7237
32000 11733.7 22.7236 22.7236 22.7236
33000 11734.6 22.7242 22.7242 22.7242
34000 11735.3 22.7247 22.7247 22.7247
35000 11734.7 22.7243 22.7243 22.7243
36000 11735.2 22.7246 22.7246 22.7246
37000 11735.5 22.7248 22.7248 22.7248
38000 11732.8 22.7231 22.7231 22.7231
39000 11736.7 22.7256 22.7256 22.7256
40000 11736.1 22.7252 22.7252 22.7252
41000 11734.9 22.7245 22.7245 22.7245
42000 11734.7 22.7243 22.7243 22.7243
43000 11734.5 22.7242 22.7242 22.7242
44000 11735.2 22.7246 22.7246 22.7246
45000 11734.1 22.7239 22.7239 22.7239
46000 11734.2 22.724 22.724 22.724
47000 11733.7 22.7237 22.7237 22.7237
48000 11734.2 22.724 22.724 22.724
49000 11733.6 22.7236 22.7236 22.7236
50000 11734.6 22.7242 22.7242 22.7242
