# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5966.47 12.825 22.2136 20.9431
2000 5971.61 12.8287 22.2199 20.9491
3000 5970.37 12.8278 22.2183 20.9477
4000 5970.66 12.828 22.2187 20.948
5000 5969.9 12.8275 22.2178 20.9472
6000 5967.7 12.8259 22.215 20.9445
7000 5970.06 12.8276 22.218 20.9473
8000 5965.28 12.8241 22.2121 20.9417
9000 5969.21 12.827 22.2169 20.9463
10000 5970.63 12.828 22.2187 20.948
11000 5970.44 12.8278 22.2185 20.9478
12000 5970.25 12.8277 22.2182 20.9476
13000 5969.61 12.8272 22.2174 20.9468
14000 5968.29 12.8263 22.2158 20.9453
15000 5967.09 12.8254 22.2143 20.9438
16000 5970.78 12.8281 22.2189 20.9482
17000 5971.53 12.8286 22.2198 20.9491
18000 5964.51 12.8236 22.2111 20.9408
19000 5970.56 12.8279 22.2186 20.9479
20000 5968.42 12.8264 22.216 20.9454
21000 5967.87 12.826 22.2153 20.9448
22000 5969.86 12.8274 22.2178 20.9471
23000 5969.17 12.8269 22.2169 20.9463
24000 5964.54 12.8236 22.2111 20.9409
25000 5971.57 12.8286 22.2199 20.9491
26000 5968.38 12.8264 22.2159 20.9454
27000 5968.35 12.8263 22.2159 20.9453
28000 5961.9 12.8217 22.2079 20.9378
29000 5965.81 12.8245 22.2127 20.9424
30000 5972.81 12.8295 22.2214 20.9505
31000 5967.7 12.8259 22.215 20.9445
32000 5971.03 12.8283 22.2192 20.9485
33000 5968.87 12.8267 22.2165 20.9459
34000 5967.13 12.8255 22.2144 20.9439
35000 5966.78 12.8252 22.2139 20.9435
36000 5965.94 12.8246 22.2129 20.9425
37000 5964.14 12.8233 22.2106 20.9404
38000 5961.67 12.8216 22.2076 20.9375
39000 5960.93 12.821 22.2067 20.9367
40000 5963.59 12.8229 22.21 20.9398
41000 5961.9 12.8217 22.2079 20.9378
42000 5962.96 12.8225 22.2092 20.939
43000 5961.18 12.8212 22.207 20.9369
44000 5960.24 12.8205 22.2058 20.9358
45000 5962.92 12.8225 22.2091 20.939
46000 5964.26 12.8234 22.2108 20.9405
47000 5963 12.8225 22.2092 20.939
48000 5959.55 12.82 22.2049 20.935
49000 5963.72 12.823 22.2101 20.9399
50000 5966.06 12.8247 22.213 20.9427
