# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5989.12 12.8412 22.2416 20.9696
2000 5991.3 12.8427 22.2443 20.9721
3000 5992.09 12.8433 22.2453 20.9731
4000 5985.31 12.8384 22.2368 20.9651
5000 5990.35 12.8421 22.2431 20.971
6000 5993.29 12.8442 22.2468 20.9745
7000 5992.75 12.8438 22.2461 20.9738
8000 5981.78 12.8359 22.2325 20.961
9000 5975.44 12.8314 22.2246 20.9536
10000 5971.13 12.8283 22.2193 20.9486
11000 5970.66 12.828 22.2187 20.948
12000 5965.85 12.8245 22.2128 20.9424
13000 5967.99 12.8261 22.2154 20.9449
14000 5971.88 12.8289 22.2203 20.9495
15000 5967.59 12.8258 22.2149 20.9444
16000 5970.59 12.8279 22.2186 20.9479
17000 5975.41 12.8314 22.2246 20.9536
18000 5971.79 12.8288 22.2201 20.9494
19000 5970.13 12.8276 22.2181 20.9474
20000 5970.76 12.8281 22.2188 20.9481
21000 5974.59 12.8308 22.2236 20.9526
22000 5975.12 12.8312 22.2243 20.9532
23000 5961.43 12.8214 22.2073 20.9372
24000 5962.06 12.8218 22.2081 20.938
25000 5963.76 12.8231 22.2102 20.94
26000 5962.44 12.8221 22.2085 20.9384
27000 5954.75 12.8166 22.199 20.9294
28000 5956.13 12.8176 22.2007 20.931
29000 5953.68 12.8158 22.1977 20.9282
30000 5952.22 12.8148 22.1958 20.9264
31000 5950.51 12.8135 22.1937 20.9244
32000 5953.97 12.816 22.198 20.9285
33000 5955.79 12.8173 22.2002 20.9306
34000 5957.35 12.8184 22.2022 20.9324
35000 5954.4 12.8163 22.1985 20.929
36000 5949.79 12.813 22.1928 20.9236
37000 5952.18 12.8147 22.1958 20.9264
38000 5954.56 12.8164 22.1987 20.9291
39000 5953.68 12.8158 22.1976 20.9281
40000 5955.79 12.8173 22.2003 20.9306
41000 5956.02 12.8175 22.2006 20.9309
42000 5954.56 12.8164 22.1987 20.9292
43000 5950.94 12.8139 22.1943 20.925
44000 5950.3 12.8134 22.1935 20.9242
45000 5954.44 12.8164 22.1986 20.929
46000 5952.88 12.8152 22.1967 20.9272
47000 5951.18 12.814 22.1946 20.9252
48000 5948.3 12.8119 22.1909 20.9218
49000 5948.4 12.812 22.1911 20.922
50000 5946.68 12.8108 22.1889 20.9199
