# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 5933.7 12.8014 22.1728 20.9047
2000 5924.12 12.7945 22.1608 20.8934
3000 5934.41 12.802 22.1737 20.9055
4000 5926.23 12.7961 22.1635 20.8959
5000 5937.56 12.8042 22.1776 20.9092
6000 5937.48 12.8042 22.1775 20.9091
7000 5943.49 12.8085 22.185 20.9162
8000 5943.34 12.8084 22.1847 20.916
9000 5934.74 12.8022 22.1741 20.9059
10000 5935.25 12.8026 22.1747 20.9065
11000 5937.02 12.8039 22.1769 20.9086
12000 5941.55 12.8071 22.1826 20.9139
13000 5938.79 12.8051 22.1791 20.9107
14000 5943.28 12.8083 22.1847 20.9159
15000 5939.53 12.8056 22.18 20.9115
16000 5929.14 12.7982 22.1671 20.8993
17000 5935.17 12.8025 22.1746 20.9064
18000 5937.77 12.8044 22.1779 20.9095
19000 5936.27 12.8033 22.1759 20.9077
20000 5937.48 12.8042 22.1775 20.9091
21000 5938.73 12.8051 22.1791 20.9106
22000 5935.46 12.8027 22.175 20.9068
23000 5941.34 12.807 22.1823 20.9137
24000 5939.6 12.8057 22.1801 20.9116
25000 5941.03 12.8067 22.1819 20.9133
26000 5937.25 12.804 22.1772 20.9089
27000 5932.41 12.8005 22.1712 20.9032
28000 5930.87 12.7994 22.1693 20.9014
29000 5928.63 12.7978 22.1665 20.8987
30000 5934.85 12.8023 22.1742 20.9061
31000 5936.06 12.8032 22.1757 20.9075
32000 5936.93 12.8038 22.1768 20.9085
33000 5933.02 12.801 22.1719 20.9039
34000 5937.69 12.8043 22.1778 20.9094
35000 5926.52 12.7963 22.1638 20.8963
36000 5937.14 12.8039 22.1771 20.9087
37000 5925.16 12.7953 22.1622 20.8947
38000 5932.98 12.8009 22.1719 20.9038
39000 5928.99 12.7981 22.1669 20.8992
40000 5939.08 12.8053 22.1795 20.911
41000 5926.46 12.7963 22.1638 20.8962
42000 5933.5 12.8013 22.1725 20.9044
43000 5940.42 12.8062 22.1811 20.9125
44000 5942.99 12.8081 22.1843 20.9156
45000 5933.48 12.8013 22.1725 20.9044
46000 5942.57 12.8078 22.1838 20.9151
47000 5939.08 12.8053 22.1795 20.911
48000 5929.41 12.7984 22.1675 20.8997
49000 5932.32 12.8004 22.171 20.903
50000 5926.9 12.7966 22.1643 20.8967
