# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 11664.3 22.6788 22.6788 22.6788
2000 11669.4 22.682 22.682 22.682
3000 11659.7 22.6758 22.6758 22.6758
4000 11678.2 22.6878 22.6878 22.6878
5000 11663.6 22.6783 22.6783 22.6783
6000 11668.6 22.6816 22.6816 22.6816
7000 11666.9 22.6804 22.6804 22.6804
8000 11675 22.6856 22.6856 22.6856
9000 11673.7 22.6849 22.6849 22.6849
10000 11660.2 22.6761 22.6761 22.6761
11000 11681.2 22.6897 22.6897 22.6897
12000 11685 22.6922 22.6922 22.6922
13000 11670.5 22.6828 22.6828 22.6828
14000 11657.3 22.6742 22.6742 22.6742
15000 11655 22.6727 22.6727 22.6727
16000 11669.4 22.6821 22.6821 22.6821
17000 11678.9 22.6882 22.6882 22.6882
18000 11683 22.6909 22.6909 22.6909
19000 11682.1 22.6903 22.6903 22.6903
20000 11682.3 22.6904 22.6904 22.6904
21000 11684.3 22.6917 22.6917 22.6917
22000 11675.1 22.6857 22.6857 22.6857
23000 11683.6 22.6913 22.6913 22.6913
24000 11681.4 22.6898 22.6898 22.6898
25000 11675.5 22.686 22.686 22.686
26000 11685.6 22.6926 22.6926 22.6926
27000 11688.4 22.6943 22.6943 22.6943
28000 11693.4 22.6976 22.6976 22.6976
29000 11692 22.6967 22.6967 22.6967
30000 11703 22.7038 22.7038 22.7038
31000 11693.4 22.6976 22.6976 22.6976
32000 11687.6 22.6939 22.6939 22.6939
33000 11691.4 22.6963 22.6963 22.6963
34000 11697.1 22.6999 22.6999 22.6999
35000 11703 22.7038 22.7038 22.7038
36000 11703.4 22.7041 22.7041 22.7041
37000 11702 22.7031 22.7031 22.7031
38000 11713.4 22.7106 22.7106 22.7106
39000 11706.9 22.7064 22.7064 22.7064
40000 11701.2 22.7027 22.7027 22.7027
41000 11683.8 22.6914 22.6914 22.6914
42000 11694.3 22.6981 22.6981 22.6981
43000 11689.3 22.695 22.695 22.695
44000 11699.9 22.7018 22.7018 22.7018
45000 11695.1 22.6987 22.6987 22.6987
46000 11697.4 22.7002 22.7002 22.7002
47000 11716.8 22.7128 22.7128 22.7128
48000 11707.8 22.7069 22.7069 22.7069
49000 11712.7 22.7101 22.7101 22.7101
50000 11720.1 22.7148 22.7148 22.7148
