# HCP structure - OPTIMIZED (smaller supercell)
# Composition: {'Al': 0.33, 'Co': 0.34, 'Cr': 0.33}
# Al-Cr-Co System (Group 1) - Assignment 2 - MM309

432 atoms
3 atom types

0.0 14.82170767 xlo xhi
0.0 25.67195073 ylo yhi
0.0 24.20374727 zlo zhi

Masses

1 26.9815  # Al
2 58.9332  # Co
3 51.9961  # Cr

Atoms # atomic

1 3 0.00000000 0.00000000 0.00000000
2 3 0.00000000 4.27865846 0.00000000
3 2 0.00000000 8.55731691 0.00000000
4 2 0.00000000 12.83597537 0.00000000
5 3 0.00000000 17.11463382 0.00000000
6 3 0.00000000 21.39329228 0.00000000
7 1 2.47028461 0.00000000 0.00000000
8 1 2.47028461 4.27865846 0.00000000
9 3 2.47028461 8.55731691 0.00000000
10 1 2.47028461 12.83597537 0.00000000
11 2 2.47028461 17.11463382 0.00000000
12 1 2.47028461 21.39329228 0.00000000
13 1 4.94056922 0.00000000 0.00000000
14 2 4.94056922 4.27865846 0.00000000
15 1 4.94056922 8.55731691 0.00000000
16 1 4.94056922 12.83597537 0.00000000
17 2 4.94056922 17.11463382 0.00000000
18 2 4.94056922 21.39329228 0.00000000
19 3 7.41085383 0.00000000 0.00000000
20 1 7.41085383 4.27865846 0.00000000
21 1 7.41085383 8.55731691 0.00000000
22 2 7.41085383 12.83597537 0.00000000
23 2 7.41085383 17.11463382 0.00000000
24 3 7.41085383 21.39329228 0.00000000
25 2 9.88113844 0.00000000 0.00000000
26 3 9.88113844 4.27865846 0.00000000
27 1 9.88113844 8.55731691 0.00000000
28 3 9.88113844 12.83597537 0.00000000
29 1 9.88113844 17.11463382 0.00000000
30 1 9.88113844 21.39329228 0.00000000
31 1 12.35142306 0.00000000 0.00000000
32 2 12.35142306 4.27865846 0.00000000
33 2 12.35142306 8.55731691 0.00000000
34 2 12.35142306 12.83597537 0.00000000
35 1 12.35142306 17.11463382 0.00000000
36 2 12.35142306 21.39329228 0.00000000
37 2 1.23514231 2.13932923 2.01697894
38 2 1.23514231 6.41798768 2.01697894
39 1 1.23514231 10.69664614 2.01697894
40 1 1.23514231 14.97530459 2.01697894
41 1 1.23514231 19.25396305 2.01697894
42 2 1.23514231 23.53262151 2.01697894
43 1 3.70542692 2.13932923 2.01697894
44 1 3.70542692 6.41798768 2.01697894
45 1 3.70542692 10.69664614 2.01697894
46 3 3.70542692 14.97530459 2.01697894
47 3 3.70542692 19.25396305 2.01697894
48 3 3.70542692 23.53262151 2.01697894
49 2 6.17571153 2.13932923 2.01697894
50 2 6.17571153 6.41798768 2.01697894
51 1 6.17571153 10.69664614 2.01697894
52 3 6.17571153 14.97530459 2.01697894
53 2 6.17571153 19.25396305 2.01697894
54 2 6.17571153 23.53262151 2.01697894
55 3 8.64599614 2.13932923 2.01697894
56 1 8.64599614 6.41798768 2.01697894
57 3 8.64599614 10.69664614 2.01697894
58 3 8.64599614 14.97530459 2.01697894
59 3 8.64599614 19.25396305 2.01697894
60 3 8.64599614 23.53262151 2.01697894
61 3 11.11628075 2.13932923 2.01697894
62 2 11.11628075 6.41798768 2.01697894
63 2 11.11628075 10.69664614 2.01697894
64 1 11.11628075 14.97530459 2.01697894
65 2 11.11628075 19.25396305 2.01697894
66 1 11.11628075 23.53262151 2.01697894
67 2 13.58656536 2.13932923 2.01697894
68 3 13.58656536 6.41798768 2.01697894
69 2 13.58656536 10.69664614 2.01697894
70 1 13.58656536 14.97530459 2.01697894
71 1 13.58656536 19.25396305 2.01697894
72 3 13.58656536 23.53262151 2.01697894
73 2 0.00000000 0.00000000 4.03395788
