# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 6025.23 12.867 22.2862 21.0117
2000 6025.91 12.8674 22.2871 21.0125
3000 6021.99 12.8647 22.2822 21.0079
4000 6017.22 12.8612 22.2763 21.0023
5000 6009.12 12.8555 22.2663 20.9929
6000 6009.54 12.8558 22.2669 20.9934
7000 6011.52 12.8571 22.2692 20.9956
8000 6008.54 12.8551 22.2656 20.9922
9000 6013.31 12.8585 22.2715 20.9978
10000 6006.06 12.8533 22.2625 20.9893
11000 6006.06 12.8533 22.2626 20.9893
12000 6004.79 12.8524 22.261 20.9879
13000 6006.48 12.8536 22.2631 20.9898
14000 6004.22 12.852 22.2603 20.9872
15000 6010.57 12.8565 22.2681 20.9946
16000 6011.61 12.8572 22.2694 20.9958
17000 6009.63 12.8558 22.267 20.9935
18000 6013.85 12.8589 22.2722 20.9984
19000 6007.63 12.8544 22.2645 20.9912
20000 6022.26 12.8648 22.2826 21.0082
21000 6013.15 12.8584 22.2713 20.9976
22000 6010.13 12.8562 22.2676 20.9941
23000 6014.67 12.8594 22.2732 20.9994
24000 6012.91 12.8582 22.271 20.9973
25000 6013.85 12.8589 22.2722 20.9984
26000 6021.55 12.8643 22.2817 21.0074
27000 6020.24 12.8634 22.2801 21.0058
28000 6022.75 12.8652 22.2832 21.0088
29000 6024.48 12.8664 22.2853 21.0108
30000 6022.56 12.865 22.2829 21.0085
31000 6026.62 12.8679 22.2879 21.0133
32000 6020.51 12.8636 22.2804 21.0062
33000 6028.43 12.8692 22.2902 21.0154
34000 6035.37 12.8742 22.2987 21.0234
35000 6036.79 12.8752 22.3005 21.0251
36000 6024.06 12.8661 22.2847 21.0103
37000 6027.8 12.8688 22.2894 21.0146
38000 6030.18 12.8705 22.2923 21.0174
39000 6023.76 12.8659 22.2844 21.0099
40000 6015.58 12.8601 22.2743 21.0004
41000 6012.69 12.858 22.2707 20.9971
42000 6011.25 12.857 22.2689 20.9954
43000 6015.87 12.8603 22.2747 21.0007
44000 6014.66 12.8594 22.2732 20.9993
45000 6013.3 12.8585 22.2715 20.9978
46000 6010.37 12.8564 22.2679 20.9944
47000 6015.49 12.86 22.2742 21.0003
48000 6012.14 12.8576 22.27 20.9964
49000 6009.98 12.8561 22.2674 20.9939
50000 6009.73 12.8559 22.2671 20.9936
