# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.31255
2000 -3.31266
3000 -3.31315
4000 -3.31341
5000 -3.31359
6000 -3.31299
7000 -3.31297
8000 -3.31223
9000 -3.31289
10000 -3.31294
11000 -3.31287
12000 -3.31351
13000 -3.31311
14000 -3.31344
15000 -3.31329
16000 -3.31256
17000 -3.31284
18000 -3.31283
19000 -3.31297
20000 -3.31307
21000 -3.31295
22000 -3.31238
23000 -3.31272
24000 -3.31255
25000 -3.31292
26000 -3.31313
27000 -3.31293
28000 -3.31319
29000 -3.31283
30000 -3.31315
31000 -3.31359
32000 -3.31328
33000 -3.31358
34000 -3.31286
35000 -3.31315
36000 -3.31356
37000 -3.3133
38000 -3.31337
39000 -3.3129
40000 -3.313
41000 -3.31279
42000 -3.31357
43000 -3.31306
44000 -3.31308
45000 -3.31369
46000 -3.31339
47000 -3.31337
48000 -3.31302
49000 -3.3135
50000 -3.31276
