# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 8305.22 14.3197 24.8025 23.384
2000 8311.63 14.3234 24.8089 23.39
3000 8276.36 14.3031 24.7737 23.3569
4000 8281.6 14.306 24.7788 23.3617
5000 8267.89 14.2982 24.7652 23.3489
6000 8289.99 14.311 24.7873 23.3697
7000 8329.19 14.3335 24.8263 23.4064
8000 8314.1 14.3248 24.8113 23.3923
9000 8355.8 14.3487 24.8527 23.4313
10000 8325.29 14.3312 24.8224 23.4028
11000 8322.21 14.3295 24.8194 23.3999
12000 8296.77 14.3149 24.7941 23.3761
13000 8288.03 14.3098 24.7854 23.3679
14000 8314.37 14.3249 24.8115 23.3925
15000 8337.14 14.3379 24.8339 23.4137
16000 8334.87 14.3368 24.832 23.4118
17000 8367.53 14.3554 24.8643 23.4423
18000 8332.61 14.3354 24.8297 23.4097
19000 8319.28 14.3278 24.8165 23.3972
20000 8331.93 14.335 24.829 23.409
21000 8338.07 14.3386 24.8352 23.4148
22000 8352.49 14.3468 24.8494 23.4282
23000 8309.53 14.3222 24.8067 23.388
24000 8309.7 14.3223 24.8069 23.3882
25000 8328.5 14.3331 24.8256 23.4058
26000 8293.97 14.3132 24.7912 23.3734
27000 8310.25 14.3226 24.8074 23.3887
28000 8276.65 14.3033 24.774 23.3572
29000 8293.82 14.3131 24.7911 23.3732
30000 8281.42 14.306 24.7787 23.3616
31000 8272.15 14.3007 24.7695 23.3529
32000 8282.7 14.3067 24.78 23.3628
33000 8281.01 14.3057 24.7783 23.3612
34000 8288.08 14.3098 24.7854 23.3679
35000 8333.64 14.336 24.8307 23.4106
36000 8333.46 14.336 24.8306 23.4105
37000 8314.84 14.3252 24.812 23.393
38000 8291.69 14.3119 24.789 23.3713
39000 8281.2 14.3059 24.7785 23.3614
40000 8324.02 14.3305 24.8212 23.4016
41000 8308.24 14.3214 24.8055 23.3868
42000 8314.15 14.3249 24.8114 23.3924
43000 8291.11 14.3116 24.7884 23.3708
44000 8297.05 14.315 24.7943 23.3763
45000 8316.28 14.3261 24.8135 23.3944
46000 8346.21 14.3432 24.8432 23.4224
47000 8360.61 14.3514 24.8574 23.4358
48000 8306.19 14.3203 24.8034 23.3849
49000 8307.49 14.321 24.8047 23.3861
50000 8298.46 14.3158 24.7958 23.3777
