# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 14637.2 24.4617 24.4617 24.4617
2000 14631.6 24.4585 24.4585 24.4585
3000 14647.6 24.4674 24.4674 24.4674
4000 14630.2 24.4577 24.4577 24.4577
5000 14637 24.4615 24.4615 24.4615
6000 14642.6 24.4646 24.4646 24.4646
7000 14635.7 24.4608 24.4608 24.4608
8000 14637.2 24.4616 24.4616 24.4616
9000 14632.7 24.4591 24.4591 24.4591
10000 14641.6 24.4641 24.4641 24.4641
11000 14642.3 24.4645 24.4645 24.4645
12000 14638.8 24.4626 24.4626 24.4626
13000 14640.7 24.4636 24.4636 24.4636
14000 14640.4 24.4634 24.4634 24.4634
15000 14643.6 24.4652 24.4652 24.4652
16000 14632.1 24.4588 24.4588 24.4588
17000 14636 24.4609 24.4609 24.4609
18000 14642.8 24.4647 24.4647 24.4647
19000 14637.6 24.4619 24.4619 24.4619
20000 14646 24.4666 24.4666 24.4666
21000 14640.2 24.4633 24.4633 24.4633
22000 14639.2 24.4627 24.4627 24.4627
23000 14634.9 24.4603 24.4603 24.4603
24000 14637.2 24.4616 24.4616 24.4616
25000 14641.6 24.4641 24.4641 24.4641
26000 14635.2 24.4605 24.4605 24.4605
27000 14643.7 24.4652 24.4652 24.4652
28000 14637 24.4615 24.4615 24.4615
29000 14638 24.4621 24.4621 24.4621
30000 14641.2 24.4639 24.4639 24.4639
31000 14634.2 24.46 24.46 24.46
32000 14644 24.4654 24.4654 24.4654
33000 14638.4 24.4623 24.4623 24.4623
34000 14640.8 24.4636 24.4636 24.4636
35000 14638.1 24.4622 24.4622 24.4622
36000 14635.2 24.4605 24.4605 24.4605
37000 14641.6 24.4641 24.4641 24.4641
38000 14640.2 24.4633 24.4633 24.4633
39000 14646.7 24.4669 24.4669 24.4669
40000 14649.4 24.4684 24.4684 24.4684
41000 14638.6 24.4624 24.4624 24.4624
42000 14637.1 24.4616 24.4616 24.4616
43000 14636.3 24.4611 24.4611 24.4611
44000 14640 24.4632 24.4632 24.4632
45000 14640.5 24.4635 24.4635 24.4635
46000 14633.5 24.4595 24.4595 24.4595
47000 14647.1 24.4672 24.4672 24.4672
48000 14641.4 24.464 24.464 24.464
49000 14638.5 24.4624 24.4624 24.4624
50000 14640.9 24.4637 24.4637 24.4637
