# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 14401 24.3294 24.3294 24.3294
2000 14400.6 24.3291 24.3291 24.3291
3000 14400.9 24.3293 24.3293 24.3293
4000 14401 24.3294 24.3294 24.3294
5000 14401.2 24.3295 24.3295 24.3295
6000 14401.2 24.3295 24.3295 24.3295
7000 14401.4 24.3296 24.3296 24.3296
8000 14400.9 24.3293 24.3293 24.3293
9000 14400.2 24.3289 24.3289 24.3289
10000 14399.5 24.3285 24.3285 24.3285
11000 14400.5 24.3291 24.3291 24.3291
12000 14400.8 24.3293 24.3293 24.3293
13000 14399.5 24.3285 24.3285 24.3285
14000 14399.6 24.3286 24.3286 24.3286
15000 14400.1 24.3289 24.3289 24.3289
16000 14399.5 24.3285 24.3285 24.3285
17000 14399.6 24.3286 24.3286 24.3286
18000 14400.4 24.3291 24.3291 24.3291
19000 14400.3 24.3289 24.3289 24.3289
20000 14400.5 24.3291 24.3291 24.3291
21000 14399.9 24.3288 24.3288 24.3288
22000 14399.8 24.3287 24.3287 24.3287
23000 14399.7 24.3286 24.3286 24.3286
24000 14400.4 24.329 24.329 24.329
25000 14400 24.3288 24.3288 24.3288
26000 14399.7 24.3287 24.3287 24.3287
27000 14399.9 24.3288 24.3288 24.3288
28000 14400.4 24.3291 24.3291 24.3291
29000 14400.9 24.3293 24.3293 24.3293
30000 14400 24.3288 24.3288 24.3288
31000 14400.6 24.3291 24.3291 24.3291
32000 14400.6 24.3292 24.3292 24.3292
33000 14400.2 24.3289 24.3289 24.3289
34000 14400.2 24.3289 24.3289 24.3289
35000 14399.2 24.3284 24.3284 24.3284
36000 14400.3 24.329 24.329 24.329
37000 14399.8 24.3287 24.3287 24.3287
38000 14399.9 24.3287 24.3287 24.3287
39000 14399.4 24.3285 24.3285 24.3285
40000 14399.6 24.3286 24.3286 24.3286
41000 14399.8 24.3287 24.3287 24.3287
42000 14399.5 24.3285 24.3285 24.3285
43000 14399.7 24.3286 24.3286 24.3286
44000 14399.6 24.3286 24.3286 24.3286
45000 14400.7 24.3292 24.3292 24.3292
46000 14401.1 24.3294 24.3294 24.3294
47000 14401.2 24.3295 24.3295 24.3295
48000 14399.8 24.3287 24.3287 24.3287
49000 14400 24.3288 24.3288 24.3288
50000 14400.6 24.3291 24.3291 24.3291
