# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
1000 -3.18866
2000 -3.18675
3000 -3.18889
4000 -3.18874
5000 -3.18958
6000 -3.19054
7000 -3.18913
8000 -3.19011
9000 -3.19021
10000 -3.18802
11000 -3.18894
12000 -3.18973
13000 -3.18747
14000 -3.18859
15000 -3.18743
16000 -3.18923
17000 -3.18778
18000 -3.18935
19000 -3.19042
20000 -3.19079
21000 -3.19048
22000 -3.18951
23000 -3.18867
24000 -3.19044
25000 -3.18883
26000 -3.18743
27000 -3.19057
28000 -3.1904
29000 -3.19061
30000 -3.18994
31000 -3.18979
32000 -3.18885
33000 -3.18886
34000 -3.18933
35000 -3.18873
36000 -3.19074
37000 -3.19089
38000 -3.19256
39000 -3.18955
40000 -3.19041
41000 -3.19137
42000 -3.18785
43000 -3.18885
44000 -3.18954
45000 -3.18934
46000 -3.18773
47000 -3.18981
48000 -3.19254
49000 -3.19056
50000 -3.19132
