# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 7912.17 14.0902 24.4049 23.0092
2000 7906.14 14.0865 24.3986 23.0032
3000 7927.98 14.0995 24.4211 23.0245
4000 7919.34 14.0943 24.4121 23.0159
5000 7900.52 14.0832 24.3928 22.9978
6000 7927.67 14.0994 24.4208 23.0242
7000 7944.97 14.1096 24.4386 23.0409
8000 7959.19 14.118 24.4531 23.0546
9000 7943.72 14.1089 24.4373 23.0397
10000 7935.26 14.1039 24.4286 23.0315
11000 7929.89 14.1007 24.4231 23.0263
12000 7947.49 14.1111 24.4411 23.0433
13000 7928.3 14.0997 24.4215 23.0248
14000 7911.97 14.09 24.4047 23.0089
15000 7923.62 14.0969 24.4166 23.0202
16000 7912.38 14.0902 24.405 23.0093
17000 7910.68 14.0892 24.4032 23.0076
18000 7871.85 14.0662 24.3633 22.9699
19000 7893.29 14.0789 24.3854 22.9908
20000 7880.59 14.0714 24.3724 22.9785
21000 7858.12 14.058 24.3492 22.9566
22000 7851.22 14.0538 24.3419 22.9498
23000 7882.22 14.0723 24.374 22.98
24000 7835.89 14.0447 24.3262 22.9349
25000 7845.42 14.0504 24.336 22.9442
26000 7890.53 14.0773 24.3826 22.9881
27000 7885.22 14.0741 24.3771 22.9829
28000 7863.56 14.0613 24.3548 22.9619
29000 7890.58 14.0774 24.3827 22.9882
30000 7872.33 14.0665 24.3638 22.9704
31000 7901.14 14.0836 24.3935 22.9984
32000 7882.74 14.0727 24.3746 22.9806
33000 7870.96 14.0657 24.3625 22.9691
34000 7837.06 14.0454 24.3273 22.936
35000 7833.31 14.0432 24.3235 22.9324
36000 7843.54 14.0493 24.3341 22.9424
37000 7822.7 14.0368 24.3124 22.922
38000 7829.75 14.041 24.3198 22.9289
39000 7823.82 14.0375 24.3137 22.9232
40000 7823.07 14.0371 24.3129 22.9224
41000 7795.98 14.0208 24.2847 22.8959
42000 7819.51 14.0349 24.3092 22.919
43000 7844.71 14.05 24.3353 22.9435
44000 7860.58 14.0595 24.3517 22.959
45000 7851.3 14.0539 24.3421 22.9499
46000 7800.76 14.0237 24.2898 22.9006
47000 7834.08 14.0436 24.3243 22.9332
48000 7825.21 14.0384 24.3151 22.9245
49000 7878.81 14.0703 24.3705 22.9768
50000 7847.85 14.0519 24.3386 22.9466
