# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
1000 14531.5 24.4026 24.4026 24.4026
2000 14533 24.4035 24.4035 24.4035
3000 14526.9 24.4001 24.4001 24.4001
4000 14526.6 24.3999 24.3999 24.3999
5000 14527.4 24.4004 24.4004 24.4004
6000 14531.7 24.4027 24.4027 24.4027
7000 14528.6 24.401 24.401 24.401
8000 14532.9 24.4034 24.4034 24.4034
9000 14534.5 24.4043 24.4043 24.4043
10000 14530.2 24.4019 24.4019 24.4019
11000 14529.9 24.4017 24.4017 24.4017
12000 14530.6 24.4021 24.4021 24.4021
13000 14530.8 24.4023 24.4023 24.4023
14000 14526.5 24.3998 24.3998 24.3998
15000 14529.6 24.4016 24.4016 24.4016
16000 14536 24.4051 24.4051 24.4051
17000 14525.6 24.3993 24.3993 24.3993
18000 14530.2 24.4019 24.4019 24.4019
19000 14531.3 24.4025 24.4025 24.4025
20000 14529.6 24.4016 24.4016 24.4016
21000 14528.6 24.401 24.401 24.401
22000 14537.6 24.406 24.406 24.406
23000 14532.7 24.4033 24.4033 24.4033
24000 14530.8 24.4022 24.4022 24.4022
25000 14533.3 24.4036 24.4036 24.4036
26000 14534.7 24.4044 24.4044 24.4044
27000 14527.4 24.4003 24.4003 24.4003
28000 14531 24.4024 24.4024 24.4024
29000 14531.9 24.4029 24.4029 24.4029
30000 14528.4 24.4009 24.4009 24.4009
31000 14526.7 24.3999 24.3999 24.3999
32000 14534.1 24.4041 24.4041 24.4041
33000 14527.6 24.4004 24.4004 24.4004
34000 14529.1 24.4013 24.4013 24.4013
35000 14532.2 24.403 24.403 24.403
36000 14528.9 24.4012 24.4012 24.4012
37000 14526.3 24.3997 24.3997 24.3997
38000 14531.3 24.4025 24.4025 24.4025
39000 14532.5 24.4032 24.4032 24.4032
40000 14528.1 24.4007 24.4007 24.4007
41000 14529.8 24.4017 24.4017 24.4017
42000 14530.1 24.4019 24.4019 24.4019
43000 14525.4 24.3992 24.3992 24.3992
44000 14529.1 24.4012 24.4012 24.4012
45000 14531.2 24.4024 24.4024 24.4024
46000 14529.6 24.4016 24.4016 24.4016
47000 14528.7 24.4011 24.4011 24.4011
48000 14532.7 24.4033 24.4033 24.4033
49000 14530.5 24.402 24.402 24.402
50000 14528 24.4007 24.4007 24.4007
